method,missed_branch,covered_branch,total_branch
org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer.drawMultipleEllipse,0,0,0
org.jfree.chart.event.RendererChangeEvent.getSeriesVisibilityChanged,0,0,0
org.jfree.data.xy.DefaultTableXYDataset.getIntervalPositionFactor,0,0,0
org.jfree.chart.entity.CategoryLabelEntity.getKey,0,0,0
org.jfree.data.xy.XIntervalDataItem.getX,0,0,0
org.jfree.chart.plot.CategoryPlot.getAnnotations,0,0,0
org.jfree.chart.encoders.ImageEncoderFactory.newInstance,2,0,2
org.jfree.chart.ChartMouseEvent.getChart,0,0,0
org.jfree.chart.util.BooleanList.<init>,0,0,0
org.jfree.chart.renderer.AbstractRenderer.getPositiveItemLabelPosition,0,0,0
org.jfree.chart.plot.MeterInterval.getLabel,0,0,0
org.jfree.chart.plot.XYPlot.integerise,0,0,0
org.jfree.chart.plot.XYPlot.setRangeAxisLocation,2,4,6
org.jfree.chart.axis.PeriodAxisLabelInfo.getPeriodClass,0,0,0
org.jfree.chart.plot.RingPlot.getCenterTextFont,0,0,0
org.jfree.chart.ChartPanel.createChartPrintJob,4,0,4
org.jfree.chart.plot.dial.DialPointer.getDatasetIndex,0,0,0
org.jfree.data.ComparableObjectSeries.equals,2,12,14
org.jfree.data.time.Month.getFirstMillisecond,0,0,0
org.jfree.data.xy.YIntervalDataItem.getYLowValue,1,1,2
org.jfree.chart.renderer.xy.DeviationRenderer.getAlpha,0,0,0
org.jfree.chart.plot.Plot.setForegroundAlpha,1,1,2
org.jfree.chart.plot.Plot.axisChanged,0,0,0
org.jfree.chart.plot.CategoryPlot.getAnchorValue,0,0,0
org.jfree.chart.plot.WaferMapPlot.<init>,4,0,4
org.jfree.chart.ChartPanel.mousePressed,22,0,22
org.jfree.data.general.Series.hashCode,1,1,2
org.jfree.chart.util.HMSNumberFormat.format,0,0,0
org.jfree.chart.plot.dial.ArcDialFrame.setStroke,0,0,0
org.jfree.chart.entity.AxisEntity.<init>,0,0,0
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.getAnnotations,0,0,0
org.jfree.chart.axis.CategoryLabelPositions.<init>,0,0,0
org.jfree.chart.renderer.AbstractRenderer.getDataBoundsIncludesVisibleSeriesOnly,0,0,0
org.jfree.chart.renderer.xy.XYAreaRenderer.readObject,0,0,0
org.jfree.chart.StrokeMap.put,0,0,0
org.jfree.data.xy.CategoryTableXYDataset.clone,0,0,0
org.jfree.chart.renderer.AbstractRenderer.setSeriesNegativeItemLabelPosition,1,1,2
org.jfree.chart.annotations.XYPointerAnnotation.equals,2,18,20
org.jfree.chart.annotations.CategoryLineAnnotation.hashCode,0,0,0
org.jfree.chart.editor.DefaultValueAxisEditor.attemptGridPaintSelection,2,0,2
org.jfree.data.DefaultKeyedValue.getValue,0,0,0
org.jfree.data.function.PowerFunction2D.getValue,0,0,0
org.jfree.chart.plot.PolarPlot.getAxisLocation,2,0,2
org.jfree.chart.plot.Crosshair.setLabelFont,0,0,0
org.jfree.chart.ui.LCBLayout.<init>,0,0,0
org.jfree.chart.renderer.xy.HighLowRenderer.setDrawOpenTicks,0,0,0
org.jfree.chart.block.BlockResult.setEntityCollection,0,0,0
org.jfree.data.time.ohlc.OHLCSeriesCollection.getVolumeValue,0,0,0
org.jfree.chart.plot.CategoryPlot.mapDatasetToRangeAxes,0,0,0
org.jfree.chart.plot.PlotRenderingInfo.readObject,0,0,0
org.jfree.chart.renderer.category.BarRenderer.getBase,0,0,0
org.jfree.chart.ui.RectangleAnchor.<init>,0,0,0
org.jfree.chart.LegendItem.setSeriesKey,0,0,0
org.jfree.chart.plot.PiePlot.setToolTipGenerator,0,0,0
org.jfree.data.general.DefaultValueDataset.equals,4,0,4
org.jfree.chart.StandardChartTheme.setPlotBackgroundPaint,0,0,0
org.jfree.data.resources.DataPackageResources.<init>,0,0,0
org.jfree.data.DefaultKeyedValues2D.getValue,1,9,10
org.jfree.chart.renderer.category.GanttRenderer.getIncompletePaint,0,0,0
org.jfree.data.statistics.DefaultStatisticalCategoryDataset.getRowKeys,0,0,0
org.jfree.chart.plot.dial.ArcDialFrame.getStroke,0,0,0
org.jfree.chart.renderer.AbstractRenderer.isSeriesVisible,0,2,2
org.jfree.data.Range.getCentralValue,0,0,0
org.jfree.data.time.Second.getLastMillisecond,0,0,0
org.jfree.chart.StandardChartTheme.setExtraLargeFont,0,0,0
org.jfree.chart.plot.dial.AbstractDialLayer.setVisible,0,0,0
org.jfree.chart.ChartPanel.setMinimumDrawWidth,0,0,0
org.jfree.chart.ui.ApplicationFrame.windowDeactivated,0,0,0
org.jfree.data.json.impl.JSONArray.toJSONString,8,0,8
org.jfree.chart.JFreeChart.draw,15,27,42
org.jfree.chart.plot.dial.ArcDialFrame.writeObject,0,0,0
org.jfree.chart.ui.RectangleInsets.calculateRightInset,1,1,2
org.jfree.chart.renderer.category.ScatterRenderer.getUseSeriesOffset,0,0,0
org.jfree.chart.StandardChartTheme.getRegularFont,0,0,0
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.clone,5,9,14
org.jfree.chart.util.PaintList.setPaint,0,0,0
org.jfree.data.statistics.SimpleHistogramBin.getUpperBound,0,0,0
org.jfree.chart.plot.PiePlot.setURLGenerator,0,0,0
org.jfree.chart.labels.SymbolicXYItemLabelGenerator.generateToolTip,6,0,6
org.jfree.chart.ui.Size2D.setWidth,0,0,0
org.jfree.data.statistics.HistogramBin.incrementCount,0,0,0
org.jfree.data.xml.CategorySeriesHandler.endElement,4,0,4
org.jfree.data.time.FixedMillisecond.getMiddleMillisecond,0,0,0
org.jfree.data.category.SlidingCategoryDataset.getMaximumCategoryCount,0,0,0
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getPassCount,0,0,0
org.jfree.chart.plot.CategoryPlot.setRangePannable,0,0,0
org.jfree.chart.renderer.xy.XYBarRenderer.setDrawBarOutline,0,0,0
org.jfree.chart.text.TextBox.setShadowPaint,0,0,0
org.jfree.chart.title.TextTitle.setPaint,0,2,2
org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer.drawLowFarOut,0,0,0
org.jfree.data.statistics.SimpleHistogramDataset.getStartX,0,0,0
org.jfree.chart.util.ArrayUtils.clone,4,0,4
org.jfree.data.statistics.SimpleHistogramDataset.getStartY,0,0,0
org.jfree.chart.plot.dial.StandardDialFrame.setForegroundPaint,0,0,0
org.jfree.chart.axis.Axis.readObject,0,0,0
org.jfree.chart.JFreeChart.addChangeListener,0,0,0
org.jfree.data.category.CategoryToPieDataset.getValue,5,9,14
org.jfree.chart.plot.WaferMapPlot.getWaferEdge,6,0,6
org.jfree.chart.axis.StandardTickUnitSource.equals,1,1,2
org.jfree.chart.plot.CombinedRangeXYPlot.getPlotType,0,0,0
org.jfree.chart.plot.CompassPlot.setLabelFont,0,0,0
org.jfree.chart.plot.XYPlot.indexOf,0,4,4
org.jfree.data.general.DefaultHeatMapDataset.getMinimumXValue,0,0,0
org.jfree.chart.ui.VerticalAlignment.hashCode,0,0,0
org.jfree.chart.entity.PlotEntity.<init>,0,0,0
org.jfree.chart.plot.WaferMapPlot.getDataset,0,0,0
org.jfree.data.xy.XYSeriesCollection.getDomainOrder,0,4,4
org.jfree.chart.block.LabelBlock.getPaint,0,0,0
org.jfree.data.xy.XYSeries.updateByIndex,1,9,10
org.jfree.data.xy.XYSeriesCollection.setIntervalWidth,1,1,2
org.jfree.data.xy.VectorDataItem.getVectorY,2,0,2
org.jfree.data.xy.VectorDataItem.getVectorX,1,1,2
org.jfree.chart.renderer.xy.XYAreaRenderer.writeObject,0,0,0
org.jfree.chart.ChartFactory.createStackedAreaChart,2,2,4
org.jfree.data.time.ohlc.OHLCSeriesCollection.getSeries,1,3,4
org.jfree.chart.plot.CompassPlot.getRevolutionDistance,0,0,0
org.jfree.chart.editor.DefaultPlotEditor.attemptOutlineStrokeSelection,2,0,2
org.jfree.chart.JFreeChart.addSubtitle,0,4,4
org.jfree.chart.plot.WaferMapPlot.drawChipGrid,14,0,14
org.jfree.chart.axis.LogAxis.createTickLabel,2,2,4
org.jfree.chart.plot.SpiderWebPlot.setInteriorGap,3,3,6
org.jfree.chart.plot.CategoryPlot.isRangeZoomable,0,0,0
org.jfree.chart.renderer.xy.XYErrorRenderer.getErrorPaint,0,0,0
org.jfree.data.statistics.DefaultStatisticalCategoryDataset.getColumnCount,0,0,0
org.jfree.chart.ChartPanel.displayPopupMenu,36,0,36
org.jfree.chart.block.BlockContainer.isEmpty,0,0,0
org.jfree.chart.axis.SubCategoryAxis.getSubLabelFont,0,0,0
org.jfree.chart.renderer.xy.XYDifferenceRenderer.getLegendItem,6,6,12
org.jfree.chart.plot.dial.DialValueIndicator.setFont,0,0,0
org.jfree.data.xy.XYDatasetTableModel.getValueAt,4,0,4
org.jfree.chart.renderer.category.BoxAndWhiskerRenderer.getItemMargin,0,0,0
org.jfree.data.statistics.DefaultMultiValueCategoryDataset.add,2,16,18
org.jfree.chart.editor.DefaultAxisEditor.<init>,0,0,0
org.jfree.data.xy.YIntervalSeriesCollection.getSeriesKey,0,0,0
org.jfree.chart.title.TextTitle.getMaximumLinesToDisplay,0,0,0
org.jfree.data.KeyedValuesItemKey.toString,0,0,0
org.jfree.chart.axis.LogAxis.selectVerticalAutoTickUnit,8,0,8
org.jfree.chart.JFreeChart.getSubtitles,0,0,0
org.jfree.chart.labels.AbstractCategoryItemLabelGenerator.getDateFormat,0,0,0
org.jfree.chart.renderer.category.ScatterRenderer.findRangeBounds,0,0,0
org.jfree.chart.plot.ThermometerPlot.setSubrangePaint,3,3,6
org.jfree.chart.plot.SpiderWebPlot.clone,0,0,0
org.jfree.chart.annotations.AbstractXYAnnotation.getURL,0,0,0
org.jfree.data.DefaultKeyedValues2D.getColumnIndex,0,0,0
org.jfree.chart.plot.RingPlot.getCenterText,0,0,0
org.jfree.data.gantt.SlidingGanttCategoryDataset.getPercentComplete,4,0,4
org.jfree.chart.ui.GradientPaintTransformType.<clinit>,0,0,0
org.jfree.chart.annotations.TextAnnotation.getRotationAnchor,0,0,0
org.jfree.chart.renderer.category.WaterfallBarRenderer.readObject,0,0,0
org.jfree.chart.plot.XYPlot.setRenderers,2,0,2
org.jfree.chart.renderer.category.ScatterRenderer.getBaseShapesFilled,0,0,0
org.jfree.chart.ui.RectangleAnchor.toString,0,0,0
org.jfree.chart.plot.Plot.getBackgroundPaint,0,0,0
org.jfree.chart.plot.dial.ArcDialFrame.clone,0,0,0
org.jfree.chart.util.ShapeList.<init>,0,0,0
org.jfree.chart.annotations.CategoryTextAnnotation.setCategory,0,0,0
org.jfree.chart.title.ShortTextTitle.<init>,0,0,0
org.jfree.chart.plot.PiePlot.setShadowXOffset,0,0,0
org.jfree.chart.renderer.category.LineAndShapeRenderer.getItemShapeVisible,1,1,2
org.jfree.data.statistics.SimpleHistogramBin.<init>,1,1,2
org.jfree.chart.labels.AbstractXYItemLabelGenerator.getXDateFormat,0,0,0
org.jfree.chart.ui.LCBLayout.addLayoutComponent,0,0,0
org.jfree.chart.axis.AxisState.setMax,0,0,0
org.jfree.chart.annotations.XYPolygonAnnotation.hashCode,1,1,2
org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer.getBoxWidth,0,0,0
org.jfree.chart.axis.Axis.getPlot,0,0,0
org.jfree.data.xy.DefaultOHLCDataset.getLowValue,1,1,2
org.jfree.chart.axis.NumberAxis.equals,0,14,14
org.jfree.chart.plot.PieLabelRecord.getLowerY,0,0,0
org.jfree.chart.urls.CustomPieURLGenerator.getURL,2,2,4
org.jfree.data.time.TimeSeriesCollection.indexOf,0,0,0
org.jfree.chart.ChartPanel.getInitialDelay,0,0,0
org.jfree.chart.plot.dial.DialValueIndicator.writeObject,0,0,0
org.jfree.data.general.Series.removeVetoableChangeListener,0,0,0
org.jfree.chart.axis.LogarithmicAxis.getStrictValuesFlag,0,0,0
org.jfree.chart.labels.CustomXYToolTipGenerator.<init>,0,0,0
org.jfree.data.xy.YIntervalSeries.getYLowValue,0,0,0
org.jfree.chart.plot.dial.AbstractDialLayer.hashCode,0,0,0
org.jfree.data.xy.DefaultTableXYDataset.seriesChanged,0,2,2
org.jfree.data.statistics.DefaultStatisticalCategoryDataset.getValue,0,0,0
org.jfree.chart.ChartPanel.setHorizontalAxisTrace,0,0,0
org.jfree.data.xy.XYSeriesCollection.getDomainBounds,0,10,10
org.jfree.data.time.TimeSeriesCollection.getSeriesCount,0,0,0
org.jfree.chart.title.PaintScaleLegend.getAxisOffset,0,0,0
org.jfree.chart.util.AbstractObjectList.get,1,3,4
org.jfree.chart.renderer.xy.XYBarRenderer.setShadowXOffset,0,0,0
org.jfree.data.time.FixedMillisecond.getTime,0,0,0
org.jfree.data.time.SimpleTimePeriod.hashCode,0,0,0
org.jfree.chart.axis.CategoryAxis.drawCategoryLabels,10,16,26
org.jfree.chart.LegendItem.setSeriesIndex,0,0,0
org.jfree.chart.labels.StandardPieSectionLabelGenerator.equals,1,5,6
org.jfree.chart.plot.SpiderWebPlot.getLegendItems,5,5,10
org.jfree.chart.plot.PiePlot.setDefaultSectionOutlineStroke,0,0,0
org.jfree.chart.servlet.ChartDeleter.valueUnbound,4,0,4
org.jfree.data.xy.CategoryTableXYDataset.getDomainUpperBound,0,0,0
org.jfree.chart.plot.PiePlotState.getLinkArea,0,0,0
org.jfree.data.general.DatasetUtils.iterateToFindDomainBounds,4,18,22
org.jfree.data.general.DefaultHeatMapDataset.<init>,10,12,22
org.jfree.chart.renderer.xy.XYBarRenderer.getDefaultShadowsVisible,0,0,0
org.jfree.chart.plot.RingPlot.getOuterSeparatorExtension,0,0,0
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.findDomainBounds,1,7,8
org.jfree.chart.renderer.category.ScatterRenderer.writeObject,0,0,0
org.jfree.chart.renderer.category.StackedBarRenderer.equals,2,4,6
org.jfree.chart.labels.StandardXYItemLabelGenerator.generateLabel,0,0,0
org.jfree.chart.plot.CombinedDomainXYPlot.clone,1,3,4
org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator.equals,2,2,4
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getSeriesShapesVisible,0,0,0
org.jfree.chart.renderer.category.BarRenderer.getItemMargin,0,0,0
org.jfree.chart.plot.dial.DialCap.readObject,0,0,0
org.jfree.chart.annotations.CategoryPointerAnnotation.setArrowPaint,0,0,0
org.jfree.chart.entity.ChartEntity.readObject,0,0,0
org.jfree.data.time.FixedMillisecond.next,2,0,2
org.jfree.chart.ChartPanel.setChart,1,7,8
org.jfree.chart.ChartPanel.getChart,0,0,0
org.jfree.data.time.Quarter.compareTo,6,0,6
org.jfree.chart.renderer.xy.XYShapeRenderer.drawItem,26,0,26
org.jfree.chart.annotations.XYTextAnnotation.clone,0,0,0
org.jfree.chart.renderer.LookupPaintScale.clone,0,0,0
org.jfree.chart.renderer.xy.XYDotRenderer.writeObject,0,0,0
org.jfree.data.xy.DefaultOHLCDataset.sortDataByDate,0,0,0
org.jfree.chart.ui.TextAnchor.<clinit>,0,0,0
org.jfree.chart.plot.PolarPlot.writeObject,0,0,0
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset.getMaxOutlier,3,1,4
org.jfree.data.xy.YIntervalDataItem.getYValue,1,1,2
org.jfree.chart.util.ShapeUtils.drawRotatedShape,0,0,0
org.jfree.data.general.Series.<init>,0,0,0
org.jfree.chart.plot.dial.DialTextAnnotation.readObject,0,0,0
org.jfree.data.xy.MatrixSeries.zeroAll,0,4,4
org.jfree.chart.plot.Plot.setInsets,1,3,4
org.jfree.chart.plot.SeriesRenderingOrder.<init>,0,0,0
org.jfree.chart.labels.AbstractXYItemLabelGenerator.getNullYString,0,0,0
org.jfree.chart.plot.SeriesRenderingOrder.toString,0,0,0
org.jfree.chart.renderer.category.GradientBarPainter.paintBar,13,7,20
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset.clear,0,0,0
org.jfree.data.xy.XYIntervalSeriesCollection.getYValue,0,0,0
org.jfree.chart.LegendItem.getShape,0,0,0
org.jfree.chart.plot.XYPlot.setRangeMinorGridlineStroke,0,0,0
org.jfree.chart.plot.CategoryPlot.render,13,13,26
org.jfree.chart.urls.CustomXYURLGenerator.generateURL,0,0,0
org.jfree.chart.JFreeChart.getRenderingHints,0,0,0
org.jfree.chart.util.ExportUtils.writeAsSVG,2,0,2
org.jfree.chart.text.TextUtils.isUseDrawRotatedStringWorkaround,0,0,0
org.jfree.chart.plot.ThermometerPlot.getDataset,0,0,0
org.jfree.chart.axis.LogAxis.hashCode,1,1,2
org.jfree.data.time.TimeSeries.getMaximumItemAge,0,0,0
org.jfree.data.xy.IntervalXYDelegate.getDomainUpperBound,1,1,2
org.jfree.data.xy.XYSeries.remove,0,0,0
org.jfree.chart.plot.dial.DialBackground.readObject,0,0,0
org.jfree.data.general.DefaultPieDataset.getKey,0,0,0
org.jfree.data.time.Day.getMonth,0,0,0
org.jfree.chart.plot.XYPlot.setDomainPannable,0,0,0
org.jfree.chart.plot.CategoryPlot.draw,31,39,70
org.jfree.chart.renderer.DefaultPolarItemRenderer.setSeriesToolTipGenerator,0,0,0
org.jfree.chart.plot.MeterPlot.getDialOutlinePaint,0,0,0
org.jfree.chart.plot.Marker.setAlpha,2,2,4
org.jfree.data.xy.OHLCDataItem.getVolume,0,0,0
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset.getColumnKeys,0,0,0
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.setSeriesItemURLGenerator,1,1,2
org.jfree.chart.entity.StandardEntityCollection.<init>,0,0,0
org.jfree.data.gantt.TaskSeriesCollection.getSeriesKey,0,0,0
org.jfree.chart.plot.PolarPlot.setRadiusGridlineStroke,0,0,0
org.jfree.chart.renderer.OutlierListCollection.add,8,0,8
org.jfree.chart.title.TextTitle.hashCode,4,4,8
org.jfree.chart.plot.CombinedDomainCategoryPlot.getDataRange,0,0,0
org.jfree.chart.renderer.category.StatisticalLineAndShapeRenderer.getErrorIndicatorStroke,0,0,0
org.jfree.chart.axis.SymbolAxis.selectAutoTickUnit,0,0,0
org.jfree.chart.labels.StandardCategoryItemLabelGenerator.generateLabel,0,0,0
org.jfree.chart.renderer.xy.StackedXYAreaRenderer.getShapePaint,0,0,0
org.jfree.chart.plot.dial.DialCap.getFillPaint,0,0,0
org.jfree.chart.renderer.AbstractRenderer.setDefaultItemLabelPaint,1,1,2
org.jfree.chart.util.ShapeUtils.createDiagonalCross,0,0,0
org.jfree.chart.title.Title.<clinit>,0,0,0
org.jfree.chart.plot.RingPlot.setSectionDepth,0,0,0
org.jfree.chart.editor.DefaultPolarPlotEditor.validateAngleOffset,0,0,0
org.jfree.chart.renderer.category.GanttRenderer.getStartPercent,0,0,0
org.jfree.data.KeyedValues2DItemKey.<init>,0,0,0
org.jfree.data.time.Week.findSeparator,6,0,6
org.jfree.chart.title.PaintScaleLegend.setAxisLocation,0,0,0
org.jfree.chart.plot.XYPlot.getRangeTickBandPaint,0,0,0
org.jfree.chart.HashUtils.hashCode,21,13,34
org.jfree.chart.renderer.AbstractRenderer.getSeriesItemLabelPaint,0,0,0
org.jfree.data.statistics.HistogramType.equals,4,4,8
org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset.getOutliers,1,1,2
org.jfree.data.xy.YInterval.getYLow,0,0,0
org.jfree.chart.axis.PeriodAxisLabelInfo.getDrawDividers,0,0,0
org.jfree.chart.plot.FastScatterPlot.getPaint,0,0,0
org.jfree.data.time.Year.getYear,0,0,0
org.jfree.chart.plot.PiePlot.getIgnoreNullValues,0,0,0
org.jfree.data.time.Millisecond.getLastMillisecond,0,0,0
org.jfree.chart.annotations.TextAnnotation.writeObject,0,0,0
org.jfree.chart.LegendItem.setLine,0,0,0
org.jfree.chart.axis.ValueAxis.getRange,0,0,0
org.jfree.chart.StandardChartTheme.setChartBackgroundPaint,0,0,0
org.jfree.data.DataUtils.createNumberArray2D,0,2,2
org.jfree.chart.block.RectangleConstraint.getWidth,0,0,0
org.jfree.chart.plot.XYPlot.getFixedDomainAxisSpace,0,0,0
org.jfree.chart.ui.RectangleInsets.createInsetRectangle,6,0,6
org.jfree.chart.axis.CategoryAxis.calculateCategoryGapSize,4,6,10
org.jfree.chart.labels.MultipleXYSeriesLabelGenerator.addSeriesLabel,0,2,2
org.jfree.data.statistics.HistogramDataset.addSeries,1,13,14
org.jfree.chart.plot.CombinedDomainXYPlot.add,2,2,4
org.jfree.chart.urls.StandardPieURLGenerator.generateURL,2,2,4
org.jfree.data.xy.XIntervalSeriesCollection.getEndXValue,0,0,0
org.jfree.chart.axis.CategoryLabelPositions.replaceLeftPosition,0,0,0
org.jfree.chart.title.LegendGraphic.isShapeFilled,0,0,0
org.jfree.chart.renderer.xy.XYDifferenceRenderer.isEitherSeriesDegenerate,8,0,8
org.jfree.chart.renderer.category.LineAndShapeRenderer.getSeriesLinesVisible,0,0,0
org.jfree.chart.axis.LogAxis.resizeRange2,2,0,2
org.jfree.data.time.Month.toString,0,0,0
org.jfree.data.general.Series.getDescription,0,0,0
org.jfree.data.statistics.SimpleHistogramDataset.getEndX,0,0,0
org.jfree.data.statistics.SimpleHistogramDataset.getEndY,0,0,0
org.jfree.chart.editor.DefaultPlotEditor.attemptOrientationSelection,2,0,2
org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.<init>,0,0,0
org.jfree.chart.plot.PiePlot3D.getDarkerSides,0,0,0
org.jfree.chart.renderer.xy.SamplingXYLineRenderer.<init>,0,0,0
org.jfree.data.xy.YWithXInterval.getY,0,0,0
org.jfree.chart.title.LegendTitle.setSources,0,0,0
org.jfree.chart.ui.RectangleInsets.extendHeight,0,0,0
org.jfree.chart.title.LegendGraphic.isLineVisible,0,0,0
org.jfree.chart.renderer.xy.HighLowRenderer.writeObject,0,0,0
org.jfree.data.time.Quarter.getFirstMillisecond,0,0,0
org.jfree.data.statistics.DefaultStatisticalCategoryDataset.removeRow,0,0,0
org.jfree.chart.axis.SubCategoryAxis.hashCode,0,0,0
org.jfree.data.time.TimePeriodValuesCollection.getEndX,0,0,0
org.jfree.data.time.TimePeriodValuesCollection.getEndY,0,0,0
org.jfree.data.time.TimeSeriesTableModel.getColumnName,4,0,4
org.jfree.chart.renderer.category.MinMaxCategoryRenderer.drawItem,19,5,24
org.jfree.chart.entity.XYAnnotationEntity.equals,8,0,8
org.jfree.chart.plot.dial.StandardDialScale.setTickRadius,1,1,2
org.jfree.chart.plot.dial.StandardDialScale.setTickLabelFont,0,0,0
org.jfree.data.xml.ItemHandler.startElement,4,0,4
org.jfree.data.xy.DefaultTableXYDataset.getDomainLowerBound,0,0,0
org.jfree.data.xy.XYSeriesCollection.getSeriesCount,0,0,0
org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset.getRangeBounds,0,0,0
org.jfree.chart.plot.PiePlot.getInteriorGap,0,0,0
org.jfree.chart.renderer.category.LineAndShapeRenderer.setDefaultShapesFilled,0,0,0
org.jfree.data.general.Series.fireSeriesChanged,1,1,2
org.jfree.chart.event.AxisChangeEvent.<init>,0,0,0
org.jfree.chart.renderer.AbstractRenderer.setLegendTextPaint,0,0,0
org.jfree.chart.plot.CompassPlot.setSeriesOutlinePaint,4,0,4
org.jfree.data.statistics.SimpleHistogramBin.accepts,0,10,10
org.jfree.chart.plot.MeterPlot.getDialShape,0,0,0
org.jfree.chart.plot.dial.StandardDialFrame.<init>,0,0,0
org.jfree.data.xy.XIntervalSeriesCollection.getEndX,0,0,0
org.jfree.chart.title.ShortTextTitle.draw,2,0,2
org.jfree.data.xy.XIntervalSeriesCollection.getEndY,0,0,0
org.jfree.chart.plot.dial.DialValueIndicator.setOutlinePaint,0,0,0
org.jfree.chart.editor.DefaultLogAxisEditor.setAxisProperties,2,0,2
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator.<init>,0,0,0
org.jfree.chart.util.AbstractObjectList.size,0,0,0
org.jfree.chart.editor.DefaultValueAxisEditor.actionPerformed,12,0,12
org.jfree.data.KeyedValueComparatorType.<init>,0,0,0
org.jfree.data.time.Hour.getFirstMillisecond,0,0,0
org.jfree.chart.axis.Axis.getLabelEnclosure,5,7,12
org.jfree.data.DataUtils.calculateRowTotal,1,9,10
org.jfree.data.time.Hour.getDay,0,0,0
org.jfree.chart.block.AbstractBlock.setID,0,0,0
org.jfree.data.xy.DefaultHighLowDataset.getXDate,0,0,0
org.jfree.data.time.Day.hashCode,0,0,0
org.jfree.chart.plot.ThermometerPlot.getValueFont,0,0,0
org.jfree.chart.renderer.AbstractRenderer.getItemLabelAnchorOffset,0,0,0
org.jfree.chart.ui.RectangleInsets.trimWidth,0,0,0
org.jfree.chart.plot.MeterPlot.setUnits,0,0,0
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.setDefaultToolTipGenerator,0,0,0
org.jfree.data.xy.XYSeries.maxIgnoreNaN,0,4,4
org.jfree.data.resources.DataPackageResources_de.<init>,0,0,0
org.jfree.chart.annotations.XYTextAnnotation.setRotationAngle,0,0,0
org.jfree.chart.renderer.xy.StandardXYItemRenderer$State.getSeriesIndex,0,0,0
org.jfree.chart.plot.MeterPlot.drawValueLabel,2,2,4
org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer.getFillBox,0,0,0
org.jfree.data.time.TimeSeriesCollection.getDomainOrder,0,0,0
org.jfree.data.gantt.Task.<init>,0,0,0
org.jfree.chart.renderer.xy.StackedXYAreaRenderer.readObject,0,0,0
org.jfree.chart.ChartPanel.writeAsPDF,2,0,2
org.jfree.data.gantt.XYTaskDataset.getItemValue,0,0,0
org.jfree.chart.annotations.XYTextAnnotation.setTextAnchor,0,0,0
org.jfree.chart.ui.GradientPaintTransformType.<init>,0,0,0
org.jfree.data.jdbc.JDBCPieDataset.close,0,0,0
org.jfree.data.time.TimeTableXYDataset.add,2,2,4
org.jfree.chart.axis.PeriodAxis.getMinorTickMarkOutsideLength,0,0,0
org.jfree.chart.plot.XYPlot.setAxisOffset,0,0,0
org.jfree.chart.editor.DefaultTitleEditor.attemptPaintSelection,4,0,4
org.jfree.chart.date.SpreadsheetDate.<init>,8,16,24
org.jfree.chart.plot.CategoryPlot.getDomainAxis,3,1,4
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator.generateLabel,0,0,0
org.jfree.data.category.DefaultCategoryDataset.getRowIndex,0,0,0
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.equals,2,22,24
org.jfree.data.gantt.Task.getSubtask,0,0,0
org.jfree.data.xy.XYSeriesCollection.getRangeUpperBound,0,6,6
org.jfree.chart.block.GridArrangement.add,0,0,0
org.jfree.chart.urls.CustomXYURLGenerator.getURLCount,0,2,2
org.jfree.chart.axis.Axis.setFixedDimension,0,0,0
org.jfree.chart.plot.FastScatterPlot.setDomainGridlinePaint,0,0,0
org.jfree.data.time.DateRange.getLowerDate,0,0,0
org.jfree.chart.text.TextFragment.getBaselineOffset,0,0,0
org.jfree.chart.renderer.xy.StackedXYBarRenderer.findRangeBounds,2,2,4
org.jfree.chart.axis.Axis.notifyListeners,1,3,4
org.jfree.chart.annotations.XYPointerAnnotation.setAngle,0,0,0
org.jfree.chart.annotations.XYTextAnnotation.getRotationAngle,0,0,0
org.jfree.chart.plot.ThermometerPlot.isRangeZoomable,0,0,0
org.jfree.chart.date.SpreadsheetDate.calcSerial,0,4,4
org.jfree.data.category.DefaultIntervalCategoryDataset.getCategoryIndex,0,4,4
org.jfree.chart.util.SerialUtils.readStroke,2,4,6
org.jfree.chart.plot.ThermometerPlot.getPadding,0,0,0
org.jfree.chart.renderer.category.WaterfallBarRenderer.writeObject,0,0,0
org.jfree.chart.plot.SpiderWebPlot.calculateMaxValue,1,7,8
