method,missed_stmt,covered_stmt,total_stmts
org.jfree.chart.renderer.xy.XYDifferenceRenderer.createPolygon,34,0,34
org.jfree.data.xy.DefaultWindDataset.<init>,6,25,31
org.jfree.chart.renderer.OutlierList.isMultiple,1,0,1
org.jfree.chart.ui.RectangleAnchor.getAnchorPoint,10,11,21
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.drawDomainMarker,40,0,40
org.jfree.chart.plot.CompassPlot.getRoseHighlightPaint,1,0,1
org.jfree.chart.ChartPanel.getListeners,0,3,3
org.jfree.chart.renderer.category.BarRenderer.getDefaultBarPainter,0,1,1
org.jfree.chart.axis.TickUnits.getCeilingTickUnit,0,6,6
org.jfree.data.time.Hour.peg,0,2,2
org.jfree.chart.axis.ValueAxis.setUpArrow,3,0,3
org.jfree.chart.plot.PolarPlot.isAngleLabelsVisible,1,0,1
org.jfree.data.DefaultKeyedValue.setValue,0,1,1
org.jfree.chart.renderer.category.BarRenderer.setBarPainter,0,3,3
org.jfree.data.xy.IntervalXYDelegate.hashCode,5,0,5
org.jfree.chart.entity.CategoryItemEntity.setColumnKey,1,0,1
org.jfree.chart.LegendItem.getOutlineStroke,0,1,1
org.jfree.chart.axis.CategoryAxis.getMaximumCategoryLabelLines,1,0,1
org.jfree.chart.renderer.xy.CyclicXYItemRenderer.getXValue,5,0,5
org.jfree.chart.JFreeChart.notifyListeners,2,7,9
org.jfree.chart.plot.dial.StandardDialScale.setTickLabelOffset,0,2,2
org.jfree.data.xy.VectorSeriesCollection.getY,1,0,1
org.jfree.data.xy.VectorSeriesCollection.getX,1,0,1
org.jfree.data.category.DefaultIntervalCategoryDataset.getRowCount,0,1,1
org.jfree.chart.plot.FastScatterPlot.setRangeGridlineStroke,0,3,3
org.jfree.data.xy.MatrixSeriesCollection.addSeries,0,4,4
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator.equals,1,7,8
org.jfree.chart.plot.CompassPlot.setSeriesPaint,0,2,2
org.jfree.chart.plot.MeterPlot.<init>,0,18,18
org.jfree.data.time.ohlc.OHLCItem.getLowValue,1,3,4
org.jfree.chart.renderer.category.LevelRenderer.equals,2,8,10
org.jfree.chart.editor.DefaultNumberAxisEditor.createTickUnitPanel,18,0,18
org.jfree.data.jdbc.JDBCXYDataset.setTimeSeries,1,0,1
org.jfree.chart.util.CloneUtils.cloneMapValues,1,9,10
org.jfree.chart.plot.PiePlot.getDataset,0,1,1
org.jfree.chart.util.ObjectList.<init>,1,0,1
org.jfree.chart.date.SerialDate.<init>,0,0,0
org.jfree.chart.axis.ValueAxis.setMinorTickCount,0,2,2
org.jfree.chart.axis.ModuloAxis.transEnd,11,0,11
org.jfree.data.general.HeatMapUtils.createHeatMapImage,13,0,13
org.jfree.data.gantt.Task.setDuration,0,1,1
org.jfree.chart.labels.StandardXYSeriesLabelGenerator.hashCode,0,3,3
org.jfree.data.gantt.XYTaskDataset.equals,2,10,12
org.jfree.chart.panel.CrosshairOverlay.drawHorizontalCrosshair,35,0,35
org.jfree.data.general.WaferMapDataset.setMaxChipY,1,0,1
org.jfree.chart.plot.CombinedDomainCategoryPlot.getGap,1,0,1
org.jfree.data.time.TimePeriodValuesCollection.setXPosition,0,2,2
org.jfree.data.general.WaferMapDataset.setMaxChipX,1,0,1
org.jfree.chart.plot.CategoryPlot.getDomainCrosshairRowKey,0,1,1
org.jfree.data.time.TimeSeriesDataItem.setValue,0,1,1
org.jfree.chart.plot.CategoryPlot.calculateAxisSpace,0,4,4
org.jfree.data.general.DatasetGroup.equals,3,5,8
org.jfree.data.xy.MatrixSeries.getItemRow,0,1,1
org.jfree.chart.renderer.xy.XYBarRenderer.getBase,1,0,1
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.initialise,2,17,19
org.jfree.chart.plot.SpiderWebPlot.calculateLabelLocation,0,13,13
org.jfree.chart.title.LegendTitle.getLegendItemGraphicAnchor,0,1,1
org.jfree.chart.JFreeChart.setPadding,0,3,3
org.jfree.chart.renderer.xy.XYBarRenderer.getLegendItem,6,28,34
org.jfree.chart.plot.PiePlot3D.isAngleAtFront,0,1,1
org.jfree.data.time.DynamicTimeSeriesCollection.getNewestIndex,1,0,1
org.jfree.chart.plot.CrosshairState.getCrosshairDistance,1,0,1
org.jfree.chart.renderer.xy.XYItemRendererState.<init>,0,3,3
org.jfree.chart.renderer.DefaultPolarItemRenderer.clone,4,10,14
org.jfree.chart.plot.ThermometerPlot.datasetChanged,13,0,13
org.jfree.chart.renderer.DefaultPolarItemRenderer.drawRadialGridLines,21,0,21
org.jfree.chart.date.SpreadsheetDate.getYYYY,0,1,1
org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.getPassCount,1,0,1
org.jfree.data.xy.VectorSeriesCollection.addSeries,0,4,4
org.jfree.chart.plot.PiePlotState.setExplodedPieArea,0,1,1
org.jfree.chart.plot.Marker.setPaint,0,3,3
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.getToolTipGenerator,0,4,4
org.jfree.data.xml.RootHandler.getSubHandlers,1,0,1
org.jfree.chart.ui.LCBLayout.minimumLayoutSize,17,0,17
org.jfree.chart.plot.FastScatterPlot.calculateYDataRange,0,13,13
org.jfree.chart.plot.XYPlot.drawRangeTickBands,14,2,16
org.jfree.data.time.DynamicTimeSeriesCollection.ValueSequence,4,0,4
org.jfree.chart.plot.PolarPlot.zoomDomainAxes,0,0,0
org.jfree.chart.plot.XYPlot.setRangePannable,1,0,1
org.jfree.data.xml.KeyHandler.getCurrentText,1,0,1
org.jfree.data.xy.XYItemKey.getSeriesKey,1,0,1
org.jfree.data.DefaultKeyedValues2D.getRowIndex,0,4,4
org.jfree.chart.title.PaintScaleLegend.axisChanged,0,2,2
org.jfree.chart.plot.XYPlot.getDomainAxis,0,8,8
org.jfree.chart.ui.ApplicationFrame.<init>,2,0,2
org.jfree.chart.imagemap.ImageMapUtils.getImageMap,17,0,17
org.jfree.chart.entity.JFreeChartEntity.getChart,1,0,1
org.jfree.data.category.SlidingCategoryDataset.getRowKey,1,0,1
org.jfree.chart.renderer.category.MinMaxCategoryRenderer.setObjectIcon,3,0,3
org.jfree.data.time.ohlc.OHLCSeriesCollection.getLowValue,3,0,3
org.jfree.chart.renderer.xy.GradientXYBarPainter.paintBar,48,0,48
org.jfree.chart.plot.XYPlot.setRangeCrosshairVisible,0,3,3
org.jfree.chart.plot.PiePlot.setShadowGenerator,0,2,2
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setDrawSeriesLineAsPath,0,3,3
org.jfree.data.ComparableObjectSeries.getMaximumItemCount,0,1,1
org.jfree.data.gantt.XYTaskDataset.getStartXValue,3,0,3
org.jfree.chart.axis.NumberAxis.estimateMaximumTickLabelWidth,5,16,21
org.jfree.chart.plot.FastScatterPlot.clone,1,11,12
org.jfree.chart.axis.CategoryAnchor.toString,0,1,1
org.jfree.chart.axis.AxisState.setCursor,1,0,1
org.jfree.chart.axis.PeriodAxisLabelInfo.getLabelFont,1,0,1
org.jfree.chart.renderer.AbstractRenderer.setSeriesCreateEntities,0,4,4
org.jfree.chart.labels.StandardXYItemLabelGenerator.clone,0,1,1
org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.equals,2,6,8
org.jfree.data.KeyedValueComparatorType.hashCode,1,0,1
org.jfree.chart.plot.CategoryPlot.getCategoriesForAxis,0,8,8
org.jfree.chart.ChartPanel.zoom,2,17,19
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getSeriesShapesFilled,0,1,1
org.jfree.chart.axis.LogAxis.equals,5,11,16
org.jfree.chart.axis.ModuloAxis.getDisplayEnd,1,0,1
org.jfree.data.general.DefaultKeyedValueDataset.getKey,0,4,4
org.jfree.chart.event.ChartChangeEventType.readResolve,7,0,7
org.jfree.chart.axis.Axis.createAndAddEntity,2,12,14
org.jfree.data.gantt.Task.setDescription,0,2,2
org.jfree.chart.block.Block.null,0,0,0
org.jfree.chart.plot.CategoryPlot.getDatasetCount,0,1,1
org.jfree.chart.urls.CustomPieURLGenerator.<init>,0,1,1
org.jfree.chart.entity.CategoryLabelEntity.hashCode,3,0,3
org.jfree.chart.title.TextTitle.setBackgroundPaint,0,2,2
org.jfree.data.xy.YIntervalDataItem.getYHighValue,1,3,4
org.jfree.chart.labels.BubbleXYItemLabelGenerator.generateLabelString,1,6,7
org.jfree.chart.plot.CombinedDomainXYPlot.remove,0,16,16
org.jfree.chart.axis.ValueAxis.drawAxisLine,40,20,60
org.jfree.chart.plot.XYPlot.drawHorizontalLine,9,0,9
org.jfree.data.statistics.SimpleHistogramDataset.clearObservations,2,3,5
org.jfree.chart.renderer.xy.YIntervalRenderer.drawAdditionalItemLabel,10,0,10
org.jfree.data.general.AbstractDataset.validateObject,0,1,1
org.jfree.chart.renderer.xy.CandlestickRenderer.getDownPaint,0,1,1
org.jfree.chart.axis.LogarithmicAxis.getAllowNegativesFlag,0,1,1
org.jfree.chart.HashUtils.hashCodeForDoubleArray,1,7,8
org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.drawItem,143,0,143
org.jfree.chart.ui.UIUtils.centerFrameOnScreen,1,0,1
org.jfree.chart.editor.DefaultPlotEditor.attemptBackgroundPaintSelection,4,0,4
org.jfree.chart.JFreeChart.getAntiAlias,2,0,2
org.jfree.chart.renderer.AbstractRenderer.getSeriesItemLabelFont,1,0,1
org.jfree.chart.text.TextBlockAnchor.readResolve,7,12,19
org.jfree.chart.needle.MeterNeedle.setSize,0,1,1
org.jfree.chart.StandardChartTheme.applyToXYPlot,14,27,41
org.jfree.chart.block.BlockParams.getGenerateEntities,0,1,1
org.jfree.chart.encoders.SunPNGEncoderAdapter.encode,6,0,6
org.jfree.chart.annotations.XYDrawableAnnotation.<init>,0,9,9
org.jfree.chart.plot.XYPlot.setDomainAxis,0,13,13
org.jfree.chart.renderer.xy.XYBarRenderer.clone,0,5,5
org.jfree.data.xy.DefaultOHLCDataset.getClose,1,0,1
org.jfree.chart.plot.CategoryMarker.getKey,0,1,1
org.jfree.chart.urls.CustomCategoryURLGenerator.getURLCount,0,5,5
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset.getMinRegularValue,0,10,10
org.jfree.data.xy.MatrixSeriesCollection.hashCode,1,0,1
org.jfree.chart.title.LegendGraphic.isShapeOutlineVisible,0,1,1
org.jfree.chart.entity.PlotEntity.writeObject,2,0,2
org.jfree.chart.plot.CategoryPlot.zoomRangeAxes,14,0,14
org.jfree.data.RangeType.<init>,0,1,1
org.jfree.chart.plot.XYPlot.checkAxisIndices,3,7,10
org.jfree.chart.plot.XYPlot.addRangeMarker,0,19,19
org.jfree.data.gantt.TaskSeriesCollection.clone,0,4,4
org.jfree.chart.needle.MeterNeedle.setHighlightPaint,0,2,2
org.jfree.chart.plot.MeterPlot.getTickLabelsVisible,1,0,1
org.jfree.chart.renderer.category.WaterfallBarRenderer.getLastBarPaint,1,0,1
org.jfree.data.function.PolynomialFunction2D.getOrder,0,1,1
org.jfree.chart.renderer.DefaultPolarItemRenderer.getDrawingSupplier,0,5,5
org.jfree.data.time.TimePeriodValues.hashCode,11,0,11
org.jfree.chart.annotations.XYTextAnnotation.readObject,0,5,5
org.jfree.data.xy.IntervalXYDelegate.setFixedIntervalWidth,1,3,4
org.jfree.chart.ChartPanel.translateJava2DToScreen,4,0,4
org.jfree.chart.plot.MultiplePiePlot.setAggregatedItemsKey,0,3,3
org.jfree.chart.axis.CategoryAxis.addCategoryLabelURL,0,3,3
org.jfree.chart.labels.MultipleXYSeriesLabelGenerator.generateLabel,12,0,12
org.jfree.chart.editor.DefaultTitleEditor.setTitleProperties,9,0,9
org.jfree.data.gantt.XYTaskDataset.getYValue,3,0,3
org.jfree.chart.plot.CategoryPlot.getAxisOffset,0,1,1
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.getItemLineVisible,1,3,4
org.jfree.data.function.NormalDistributionFunction2D.getValue,2,0,2
org.jfree.chart.block.BorderArrangement.arrangeFN,0,31,31
org.jfree.chart.util.ObjectList.set,0,1,1
org.jfree.chart.block.BorderArrangement.arrangeFR,6,0,6
org.jfree.chart.renderer.category.MinMaxCategoryRenderer.getGroupPaint,1,0,1
org.jfree.chart.title.PaintScaleLegend.getStripOutlineStroke,1,0,1
org.jfree.chart.plot.FastScatterPlot.getDataRange,0,6,6
org.jfree.data.DefaultKeyedValues2D.getColumnKey,0,1,1
org.jfree.chart.editor.DefaultPlotEditor.actionPerformed,13,0,13
org.jfree.chart.renderer.RendererUtils.findLiveItemsLowerBound,1,44,45
org.jfree.chart.renderer.xy.StackedXYAreaRenderer.setShapeStroke,0,2,2
org.jfree.chart.plot.PiePlot.setLabelGenerator,0,2,2
org.jfree.chart.plot.ThermometerPlot.setValueFormat,0,3,3
org.jfree.chart.block.BorderArrangement.arrangeFF,0,38,38
org.jfree.chart.plot.IntervalMarker.getGradientPaintTransformer,1,0,1
org.jfree.chart.StandardChartTheme.applyToPeriodAxis,6,0,6
org.jfree.chart.axis.DateAxis.previousStandardDate,4,122,126
org.jfree.chart.plot.XYPlot.getDomainAxisEdge,0,3,3
org.jfree.chart.plot.PiePlot.getLabelGenerator,0,1,1
org.jfree.chart.plot.PiePlot.setLabelOutlineStroke,0,2,2
org.jfree.data.time.TimeTableXYDataset.getX,1,0,1
org.jfree.data.time.TimeTableXYDataset.getY,0,1,1
org.jfree.data.gantt.TaskSeriesCollection.getColumnKey,0,1,1
org.jfree.chart.plot.PiePlot.<init>,0,43,43
org.jfree.chart.axis.PeriodAxisLabelInfo.clone,0,2,2
org.jfree.chart.axis.ValueAxis.getMinorTickCount,0,1,1
org.jfree.chart.annotations.XYLineAnnotation.writeObject,0,3,3
org.jfree.chart.plot.PiePlot3D.equals,1,9,10
org.jfree.data.statistics.BoxAndWhiskerItem.toString,1,0,1
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.setSeriesLinesVisible,0,3,3
org.jfree.chart.plot.RingPlot.getCenterTextFormatter,1,0,1
org.jfree.chart.renderer.category.CategoryStepRenderer.equals,2,6,8
org.jfree.chart.renderer.category.MinMaxCategoryRenderer.setGroupPaint,0,3,3
org.jfree.chart.renderer.xy.DeviationRenderer.findRangeBounds,1,0,1
org.jfree.chart.plot.PolarPlot.setFixedLegendItems,0,2,2
org.jfree.chart.plot.PolarPlot.drawCornerTextItems,24,0,24
org.jfree.chart.renderer.AbstractRenderer.setAutoPopulateSeriesOutlineStroke,1,0,1
org.jfree.chart.plot.PlotRenderingInfo.getSubplotCount,0,1,1
org.jfree.chart.labels.HighLowItemLabelGenerator.generateToolTip,26,0,26
org.jfree.chart.plot.PiePlot.drawItem,16,33,49
org.jfree.chart.plot.PolarPlot.render,16,0,16
org.jfree.chart.annotations.AbstractXYAnnotation.setToolTipText,1,0,1
org.jfree.chart.date.SerialDate.addDays,2,0,2
org.jfree.chart.renderer.xy.XYAreaRenderer.setUseFillPaint,0,2,2
org.jfree.data.DomainOrder.hashCode,0,1,1
org.jfree.data.time.TimeTableXYDataset.getStartXValue,2,0,2
org.jfree.chart.plot.XYPlot.setDomainCrosshairVisible,2,1,3
org.jfree.chart.ChartPanel.zoomInDomain,0,7,7
org.jfree.chart.util.Args.requireNonNegative,0,2,2
org.jfree.data.time.Second.<init>,0,17,17
org.jfree.chart.plot.XYPlot.setRangeMinorGridlinesVisible,0,3,3
org.jfree.chart.axis.SymbolAxis.setGridBandPaint,0,3,3
org.jfree.chart.title.LegendGraphic.getLine,0,1,1
org.jfree.chart.plot.dial.DialPlot.getCap,1,0,1
org.jfree.chart.plot.PolarPlot.mapDatasetToAxes,6,0,6
org.jfree.chart.title.LegendTitle.getItemLabelPadding,1,0,1
org.jfree.chart.plot.MeterPlot.setValueFont,0,3,3
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.getPlot,0,1,1
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.getSeriesItemLabelGenerator,1,0,1
org.jfree.chart.util.UnitType.toString,1,0,1
org.jfree.chart.plot.CategoryPlot.zoomDomainAxes,0,0,0
org.jfree.chart.block.BorderArrangement.arrangeRR,11,35,46
org.jfree.chart.renderer.xy.CandlestickRenderer.getDrawVolume,0,1,1
org.jfree.chart.renderer.xy.XYDotRenderer.equals,2,10,12
org.jfree.chart.renderer.xy.CyclicXYItemRenderer.OverwriteDataSet,5,0,5
org.jfree.chart.JFreeChart.setTextAntiAlias,5,0,5
org.jfree.chart.annotations.XYLineAnnotation.draw,27,0,27
org.jfree.chart.util.AttrStringUtils.isTop,1,0,1
org.jfree.chart.text.TextBlockAnchor.<init>,0,1,1
org.jfree.chart.title.TextTitle.setToolTipText,0,2,2
org.jfree.chart.ui.TextAnchor.equals,1,7,8
org.jfree.data.gantt.XYTaskDataset.getEndYValue,3,0,3
org.jfree.chart.axis.ValueAxis.equals,2,32,34
org.jfree.chart.entity.StandardEntityCollection.clear,0,1,1
org.jfree.chart.renderer.xy.StandardXYItemRenderer.clone,0,4,4
org.jfree.chart.text.TextBox.getHeight,0,2,2
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.lineTo,0,1,1
org.jfree.data.general.DatasetUtils.calculatePieDatasetTotal,0,14,14
org.jfree.data.xy.XYSeries.updateBoundsForRemovedItem,1,17,18
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.beginElementGroup,1,0,1
org.jfree.chart.ChartPanel.zoomInBoth,1,7,8
org.jfree.chart.util.Rotation.toString,1,0,1
org.jfree.data.Range.combine,0,7,7
org.jfree.chart.axis.ModuloAxis.getDisplayLength,3,0,3
org.jfree.data.general.KeyedValues2DDataset.null,0,0,0
org.jfree.data.xy.YIntervalSeries.<init>,0,2,2
org.jfree.chart.labels.ItemLabelPosition.<init>,0,9,9
org.jfree.data.xy.XYInterval.<init>,0,5,5
org.jfree.chart.plot.PiePlot.getLabelLinkPaint,1,0,1
org.jfree.data.xy.XYSeries.clone,0,3,3
org.jfree.data.xy.CategoryTableXYDataset.getEndY,1,0,1
org.jfree.data.xy.CategoryTableXYDataset.getEndX,0,1,1
org.jfree.data.xml.ValueHandler.characters,2,0,2
org.jfree.chart.renderer.OutlierListCollection.isLowFarOut,0,1,1
org.jfree.chart.renderer.xy.CandlestickRenderer.getUseOutlinePaint,0,1,1
org.jfree.chart.renderer.xy.XYDifferenceRenderer.getShapesVisible,1,0,1
org.jfree.chart.util.PaintUtils.equal,6,13,19
org.jfree.chart.LegendItem.getLineStroke,0,1,1
org.jfree.chart.axis.DateAxis.getDateFormatOverride,0,1,1
org.jfree.chart.ChartPanel.setInitialDelay,1,0,1
org.jfree.data.xy.IntervalXYDelegate.datasetChanged,0,2,2
org.jfree.chart.editor.DefaultTitleEditor.attemptFontSelection,5,0,5
org.jfree.chart.PolarChartPanel.createPopupMenu,27,0,27
org.jfree.chart.plot.XYPlot.getDataRange,10,40,50
org.jfree.chart.plot.MeterPlot.setValuePaint,0,3,3
org.jfree.data.statistics.BoxAndWhiskerItem.equals,10,14,24
org.jfree.data.KeyedObjects2D.getColumnKey,0,1,1
org.jfree.chart.plot.XYPlot.getDomainMarkers,1,9,10
org.jfree.chart.title.LegendGraphic.<init>,0,10,10
org.jfree.chart.axis.CategoryLabelPosition.hashCode,0,5,5
org.jfree.chart.ui.RectangleEdge.isLeftOrRight,0,1,1
org.jfree.chart.renderer.category.BarRenderer.getLegendItem,4,26,30
org.jfree.chart.plot.dial.DialTextAnnotation.setFont,0,3,3
org.jfree.chart.axis.CategoryAxis.readPaintMap,1,9,10
org.jfree.chart.block.BorderArrangement.arrangeNN,0,38,38
org.jfree.data.xy.VectorSeries.getVectorXValue,0,2,2
org.jfree.chart.plot.PiePlot3D.drawSide,129,37,166
org.jfree.chart.StandardChartTheme.applyToPlot,11,13,24
org.jfree.chart.renderer.LookupPaintScale.writeObject,0,4,4
org.jfree.data.xy.IntervalXYDelegate.<init>,0,7,7
org.jfree.chart.editor.ChartEditorManager.getChartEditor,1,0,1
org.jfree.chart.renderer.AbstractRenderer.hashCode,0,18,18
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.getLegendItemToolTipGenerator,0,1,1
org.jfree.chart.plot.CategoryPlot.setAxisOffset,0,3,3
org.jfree.chart.StrokeMap.containsKey,1,0,1
org.jfree.data.gantt.TaskSeriesCollection.add,0,11,11
org.jfree.data.category.DefaultCategoryDataset.incrementValue,0,5,5
org.jfree.chart.annotations.CategoryPointerAnnotation.getBaseRadius,1,0,1
org.jfree.chart.renderer.category.LayeredBarRenderer.drawHorizontalItem,62,0,62
org.jfree.chart.plot.SpiderWebPlot.getAxisLineStroke,1,0,1
org.jfree.chart.plot.ThermometerPlot.getPlotType,1,0,1
org.jfree.chart.date.SerialDate.getDescription,1,0,1
org.jfree.chart.plot.CombinedDomainXYPlot.equals,2,8,10
org.jfree.chart.urls.XYURLGenerator.null,0,0,0
org.jfree.chart.plot.FastScatterPlot.setPaint,0,3,3
org.jfree.chart.plot.XYPlot.setFixedRangeAxisSpace,2,2,4
org.jfree.chart.axis.SymbolAxis.<init>,0,7,7
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.equals,0,30,30
org.jfree.chart.plot.Plot.clone,1,5,6
org.jfree.chart.annotations.XYPointerAnnotation.readObject,0,3,3
org.jfree.chart.urls.StandardCategoryURLGenerator.equals,1,11,12
org.jfree.chart.text.TextUtils.nextLineBreak,1,22,23
org.jfree.chart.editor.DefaultTitleEditor.actionPerformed,7,0,7
org.jfree.chart.renderer.category.StackedBarRenderer.findRangeBounds,1,4,5
org.jfree.chart.renderer.category.LineAndShapeRenderer.setSeriesShapesVisible,0,3,3
org.jfree.chart.title.PaintScaleLegend.equals,1,23,24
org.jfree.data.statistics.Statistics.getMovingAverage,13,0,13
org.jfree.chart.plot.CategoryPlot.getRangeMarkers,1,9,10
org.jfree.chart.axis.DateAxis.valueToJava2D,7,11,18
org.jfree.chart.plot.Crosshair.setLabelOutlinePaint,0,4,4
org.jfree.chart.util.SerialUtils.writePoint2D,2,5,7
org.jfree.chart.plot.CrosshairState.updateCrosshairPoint,15,1,16
org.jfree.chart.axis.ExtendedCategoryAxis.clone,0,3,3
org.jfree.chart.axis.NumberAxis.calculateVisibleTickCount,0,3,3
org.jfree.chart.encoders.ImageEncoderFactory.init,3,0,3
org.jfree.data.statistics.HistogramDataset.getBins,0,2,2
org.jfree.chart.needle.LineNeedle.equals,2,3,5
org.jfree.chart.StandardChartTheme.getDomainGridlinePaint,1,0,1
org.jfree.chart.date.SpreadsheetDate.compare,0,1,1
org.jfree.chart.renderer.xy.StandardXYItemRenderer.initialise,0,4,4
org.jfree.chart.plot.dial.DialPlot.getDatasetCount,1,0,1
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.setSeriesToolTipGenerator,0,2,2
org.jfree.chart.renderer.xy.XYBarRenderer.isDrawBarOutline,0,1,1
org.jfree.chart.util.TableOrder.<init>,0,1,1
org.jfree.data.xy.DefaultOHLCDataset.getSeriesCount,0,1,1
org.jfree.data.general.Series.setKey,0,7,7
org.jfree.data.xy.XYBarDataset.getYValue,0,1,1
org.jfree.chart.ui.StandardGradientPaintTransformer.transform,11,0,11
org.jfree.chart.plot.XYPlot.getDomainZeroBaselinePaint,1,0,1
org.jfree.chart.axis.PeriodAxis.setMinorTickMarkInsideLength,2,0,2
org.jfree.data.time.TimeSeries.setRangeDescription,3,0,3
org.jfree.chart.renderer.xy.XYDifferenceRenderer.writeObject,0,4,4
org.jfree.chart.annotations.AbstractXYAnnotation.getToolTipText,0,1,1
org.jfree.chart.plot.SpiderWebPlot.getAxisLabelGap,1,0,1
org.jfree.chart.plot.XYPlot.getAnnotations,0,1,1
org.jfree.chart.renderer.OutlierListCollection.isHighFarOut,0,1,1
org.jfree.chart.StandardChartTheme.applyToPiePlot,2,8,10
org.jfree.chart.title.CompositeTitle.getContainer,0,1,1
org.jfree.chart.plot.Plot.createAndAddEntity,0,4,4
org.jfree.data.xy.XYBarDataset.datasetChanged,0,1,1
org.jfree.chart.plot.SpiderWebPlot.setToolTipGenerator,0,2,2
org.jfree.chart.axis.SubCategoryAxis.drawSubCategoryLabels,46,14,60
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.setDefaultItemURLGenerator,0,4,4
org.jfree.chart.LegendItem.getFillPaint,0,1,1
org.jfree.data.xy.XYIntervalSeriesCollection.getSeriesCount,0,1,1
org.jfree.chart.annotations.XYLineAnnotation.clone,0,1,1
org.jfree.chart.renderer.AbstractRenderer.setDataBoundsIncludesVisibleSeriesOnly,2,0,2
org.jfree.data.statistics.DefaultMultiValueCategoryDataset.getRowKeys,1,0,1
org.jfree.chart.renderer.AbstractRenderer.endElementGroup,1,0,1
org.jfree.chart.axis.PeriodAxisLabelInfo.hashCode,0,4,4
org.jfree.chart.axis.SubCategoryAxis.readObject,0,2,2
org.jfree.data.time.TimeSeries.createCopy,2,35,37
org.jfree.data.xy.YIntervalSeriesCollection.getItemCount,0,1,1
org.jfree.chart.renderer.AbstractRenderer.setAutoPopulateSeriesOutlinePaint,0,1,1
org.jfree.chart.plot.dial.DialTextAnnotation.<init>,0,7,7
org.jfree.chart.entity.ChartEntity.hashCode,4,0,4
org.jfree.data.time.TimeSeriesCollection.setXPosition,0,3,3
org.jfree.chart.labels.BubbleXYItemLabelGenerator.getZDateFormat,1,0,1
org.jfree.data.statistics.SimpleHistogramDataset.equals,4,8,12
org.jfree.chart.plot.CombinedRangeCategoryPlot.getGap,1,0,1
org.jfree.chart.renderer.GrayPaintScale.getUpperBound,0,1,1
org.jfree.chart.block.ColumnArrangement.<init>,0,4,4
org.jfree.data.xy.XYBarDataset.getEndXValue,0,1,1
org.jfree.chart.plot.PiePlotState.getPieCenterY,0,1,1
org.jfree.chart.plot.PiePlotState.getPieCenterX,0,1,1
org.jfree.data.time.Day.getLastMillisecond,0,8,8
org.jfree.chart.plot.XYPlot.equals,16,97,113
org.jfree.data.time.ohlc.OHLCItem.getYValue,1,0,1
org.jfree.chart.renderer.xy.XYBarRenderer.getG2Base,1,0,1
org.jfree.chart.axis.NumberAxis.createStandardTickUnits,2,1,3
org.jfree.chart.annotations.XYTextAnnotation.<init>,0,14,14
org.jfree.data.xy.XYSeriesCollection.getSeriesIndex,0,7,7
org.jfree.chart.text.TextBox.readObject,0,5,5
org.jfree.chart.util.RelativeDateFormat.setBaseMillis,0,1,1
org.jfree.chart.plot.dial.ArcDialFrame.setStartAngle,0,2,2
org.jfree.chart.labels.MultipleXYSeriesLabelGenerator.equals,3,9,12
org.jfree.chart.date.SerialDate.setDescription,1,0,1
org.jfree.chart.plot.SpiderWebPlot.<init>,1,28,29
org.jfree.chart.JFreeChart.isCompatibleValue,1,0,1
org.jfree.chart.renderer.xy.XYItemRendererState.getFirstItemIndex,1,0,1
org.jfree.chart.renderer.AbstractRenderer.getAutoPopulateSeriesFillPaint,0,1,1
org.jfree.chart.text.G2TextMeasurer.getStringWidth,0,4,4
org.jfree.data.time.Quarter.getLastMillisecond,0,6,6
org.jfree.chart.renderer.category.IntervalBarRenderer.findRangeBounds,0,1,1
org.jfree.data.statistics.HistogramType.hashCode,1,0,1
org.jfree.data.DefaultKeyedValues.getValue,0,5,5
org.jfree.data.category.DefaultCategoryDataset.removeValue,0,2,2
org.jfree.chart.block.LabelBlock.arrange,0,3,3
org.jfree.data.category.DefaultIntervalCategoryDataset.<init>,7,24,31
org.jfree.data.gantt.TaskSeries.get,1,8,9
org.jfree.chart.renderer.Outlier.equals,2,8,10
org.jfree.data.xy.XYDataItem.clone,1,4,5
org.jfree.chart.util.DefaultShadowGenerator.applyShadow,49,0,49
org.jfree.chart.axis.ValueAxis.getUpperMargin,0,1,1
org.jfree.chart.renderer.xy.StackedXYBarRenderer.getPassCount,1,0,1
