method,obc(%),omc_obc(%),cov_gap(%)
org.jfree.chart.util.AbstractObjectList.get,75.0,50.0,25.0
org.jfree.chart.axis.Axis.setTickLabelFont,50.0,50.0,0.0
org.jfree.chart.axis.DateTickMarkPosition.equals,100.0,83.33333,16.666672
org.jfree.chart.plot.XYPlot.getRangeAxisIndex,100.0,50.0,50.0
org.jfree.chart.axis.NumberAxis.refreshTicksHorizontal,70.83333,25.0,45.83333
org.jfree.chart.axis.ValueAxis.setLowerMargin,50.0,50.0,0.0
org.jfree.chart.annotations.XYLineAnnotation.equals,77.77778,77.77778,0.0
org.jfree.data.Range.combine,100.0,75.0,25.0
org.jfree.chart.renderer.xy.XYBubbleRenderer.getLegendItem,50.0,25.0,25.0
org.jfree.chart.labels.SymbolicXYItemLabelGenerator.equals,50.0,50.0,0.0
org.jfree.chart.plot.dial.DialPlot.setBackground,100.0,25.0,75.0
org.jfree.chart.plot.SpiderWebPlot.getLegendItems,50.0,40.0,10.0
org.jfree.chart.labels.StandardPieSectionLabelGenerator.equals,83.33333,83.33333,0.0
org.jfree.chart.title.LegendTitle.equals,83.33333,83.33333,0.0
org.jfree.chart.PaintMap.equals,100.0,90.0,10.0
org.jfree.data.general.DefaultPieDataset.equals,62.5,25.0,37.5
org.jfree.chart.renderer.AbstractRenderer.setDefaultShape,50.0,50.0,0.0
org.jfree.chart.plot.CategoryPlot.equals,100.0,33.0,67.0
org.jfree.data.xy.DefaultXYDataset.addSeries,70.0,10.0,60.0
org.jfree.chart.renderer.xy.XYShapeRenderer.findRangeBounds,75.0,75.0,0.0
org.jfree.chart.plot.PiePlot.equals,95.918365,94.897964,1.020401
org.jfree.data.general.DatasetUtils.iterateToFindDomainBounds,81.818184,54.545456,27.272728
org.jfree.chart.util.SerialUtils.writeStroke,66.66667,33.333336,33.333336
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.findDomainBounds,87.5,50.0,37.5
org.jfree.chart.block.RectangleConstraint.toUnconstrainedHeight,50.0,50.0,0.0
org.jfree.data.xy.AbstractXYDataset.getXValue,50.0,50.0,0.0
org.jfree.chart.renderer.category.StackedBarRenderer.equals,66.66667,66.66667,0.0
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.getLegendItem,50.0,16.666668,33.333332
org.jfree.chart.plot.XYPlot.drawAxes,81.25,43.75,37.5
org.jfree.chart.plot.CombinedDomainXYPlot.clone,75.0,25.0,50.0
org.jfree.chart.axis.DateAxis.autoAdjustRange,80.0,30.000002,50.0
org.jfree.chart.util.PaintUtils.equal,32.258064,30.645163,1.6129017
org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator.equals,50.0,50.0,0.0
org.jfree.chart.renderer.xy.VectorRenderer.equals,50.0,50.0,0.0
org.jfree.data.xy.DefaultTableXYDataset.getItemCount,50.0,50.0,0.0
org.jfree.chart.plot.PolarPlot.equals,85.71429,85.71429,0.0
org.jfree.chart.plot.CategoryPlot.indexOf,75.0,50.0,25.0
org.jfree.chart.renderer.category.BarRenderer.setIncludeBaseInRange,100.0,50.0,50.0
org.jfree.chart.block.GridArrangement.arrangeRN,50.0,50.0,0.0
org.jfree.chart.block.GridArrangement.arrangeRR,33.333336,33.333336,0.0
org.jfree.chart.util.Args.nullNotPermitted,100.0,50.0,50.0
org.jfree.chart.urls.TimeSeriesURLGenerator.equals,91.66667,83.33333,8.3333435
org.jfree.chart.title.LegendTitle.arrange,75.0,25.0,50.0
org.jfree.chart.block.AbstractBlock.equals,100.0,100.0,0.0
org.jfree.chart.labels.CustomXYToolTipGenerator.clone,50.0,50.0,0.0
org.jfree.chart.block.GridArrangement.arrangeRF,50.0,50.0,0.0
org.jfree.chart.renderer.category.StandardBarPainter.equals,75.0,50.0,25.0
org.jfree.data.xy.AbstractIntervalXYDataset.getStartXValue,50.0,50.0,0.0
org.jfree.chart.renderer.AbstractRenderer.setSeriesItemLabelFont,50.0,50.0,0.0
org.jfree.chart.axis.LogAxis.java2DToValue,83.33333,83.33333,0.0
org.jfree.chart.renderer.xy.CandlestickRenderer.setAutoWidthFactor,50.0,50.0,0.0
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.getDrawingSupplier,50.0,50.0,0.0
org.jfree.chart.plot.XYPlot.getDataRange,73.68421,50.0,23.684212
org.jfree.chart.urls.CustomPieURLGenerator.clone,100.0,75.0,25.0
org.jfree.chart.axis.LogAxis.estimateMaximumTickLabelWidth,50.0,50.0,0.0
org.jfree.chart.plot.PiePlot.getLegendItems,90.909096,50.0,40.909096
org.jfree.data.general.AbstractDataset.fireDatasetChanged,50.0,50.0,0.0
org.jfree.chart.plot.CategoryPlot.clone,100.0,18.181818,81.818184
org.jfree.chart.axis.NumberAxis.setAutoRangeStickyZero,50.0,25.0,25.0
org.jfree.chart.renderer.AbstractRenderer.lookupSeriesOutlinePaint,75.0,50.0,25.0
org.jfree.chart.PaintMap.writeObject,100.0,50.0,50.0
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.findRangeBounds,87.5,56.25,31.25
org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer.equals,78.57143,78.57143,0.0
org.jfree.chart.axis.NumberTickUnitSource.previous,83.33333,41.666664,41.666664
org.jfree.chart.ui.RectangleEdge.isLeftOrRight,75.0,75.0,0.0
org.jfree.data.general.DatasetUtils.iterateRangeBounds,90.625,15.625,75.0
org.jfree.chart.renderer.category.BarRenderer.getLegendItem,57.14286,28.57143,28.57143
org.jfree.chart.plot.XYPlot.calculateRangeAxisSpace,58.333332,25.0,33.333332
org.jfree.chart.plot.Plot.setInsets,75.0,25.0,50.0
org.jfree.chart.title.TextTitle.arrangeRR,16.666668,16.666668,0.0
org.jfree.chart.plot.CategoryPlot.getIndexOf,75.0,50.0,25.0
org.jfree.chart.JFreeChart.drawTitle,50.0,42.857143,7.1428566
org.jfree.chart.plot.CombinedDomainXYPlot.getDataRange,100.0,50.0,50.0
org.jfree.chart.plot.XYPlot.<init>,100.0,37.5,62.5
org.jfree.chart.entity.StandardEntityCollection.equals,50.0,50.0,0.0
org.jfree.chart.plot.PlotRenderingInfo.clone,50.0,50.0,0.0
org.jfree.chart.block.BorderArrangement.arrangeNN,100.0,35.0,65.0
org.jfree.chart.needle.MiddlePinNeedle.equals,50.0,50.0,0.0
org.jfree.chart.axis.MonthDateFormat.<init>,75.0,25.0,50.0
org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.findRangeBounds,100.0,100.0,0.0
org.jfree.chart.axis.NumberAxis.refreshTicksVertical,66.66667,29.166666,37.500008
org.jfree.chart.StandardChartTheme.applyToPlot,36.363636,27.272728,9.090908
org.jfree.chart.renderer.xy.StandardXYItemRenderer.setPlotLines,50.0,50.0,0.0
org.jfree.chart.block.BorderArrangement.arrange,50.0,32.142857,17.857143
org.jfree.chart.util.PaintList.equals,70.0,40.0,30.0
org.jfree.chart.urls.CustomPieURLGenerator.equals,71.42857,64.28571,7.1428604
org.jfree.chart.axis.SymbolAxis.equals,83.33333,83.33333,0.0
org.jfree.data.Range.constrain,100.0,66.66667,33.33333
org.jfree.chart.plot.dial.DialPointer$Pointer.equals,70.0,70.0,0.0
org.jfree.chart.title.TextTitle.setText,50.0,50.0,0.0
org.jfree.chart.plot.dial.DialValueIndicator.equals,90.625,90.625,0.0
org.jfree.chart.util.SerialUtils.readPaint,75.0,50.0,25.0
org.jfree.chart.plot.XYPlot.readObject,100.0,5.555556,94.44444
org.jfree.chart.axis.NumberTickUnit.equals,87.5,75.0,12.5
org.jfree.chart.renderer.xy.CandlestickRenderer.setAutoWidthMethod,50.0,50.0,0.0
org.jfree.chart.text.TextBlock.equals,50.0,50.0,0.0
org.jfree.chart.axis.NumberAxis.valueToJava2D,66.66667,66.66667,0.0
org.jfree.data.general.DatasetUtils.iterateZBounds,75.0,50.0,25.0
org.jfree.chart.JFreeChart.setBackgroundPaint,33.333336,33.333336,0.0
org.jfree.chart.plot.CombinedDomainXYPlot.equals,75.0,50.0,25.0
org.jfree.chart.axis.LogarithmicAxis.java2DToValue,33.333336,33.333336,0.0
org.jfree.chart.util.StrokeList.equals,50.0,50.0,0.0
org.jfree.chart.renderer.AbstractRenderer.setDefaultItemLabelFont,50.0,50.0,0.0
org.jfree.data.general.AbstractSeriesDataset.indexOf,100.0,50.0,50.0
org.jfree.chart.renderer.category.StackedAreaRenderer.equals,66.66667,66.66667,0.0
org.jfree.chart.renderer.AbstractRenderer.equals,96.25,45.0,51.25
org.jfree.chart.renderer.category.IntervalBarRenderer.equals,75.0,75.0,0.0
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.equals,100.0,53.571426,46.428574
org.jfree.chart.axis.ValueAxis.setInverted,50.0,50.0,0.0
org.jfree.chart.axis.AxisSpace.equals,91.66667,83.33333,8.3333435
org.jfree.chart.urls.StandardCategoryURLGenerator.equals,90.0,90.0,0.0
org.jfree.chart.renderer.AbstractRenderer.setDefaultOutlineStroke,50.0,50.0,0.0
org.jfree.chart.plot.CategoryPlot.draw,55.714287,7.1428576,48.57143
org.jfree.chart.text.TextUtils.nextLineBreak,85.71429,28.57143,57.142857
org.jfree.data.DataUtils.createNumberArray,100.0,50.0,50.0
org.jfree.chart.renderer.category.StackedBarRenderer.findRangeBounds,75.0,75.0,0.0
org.jfree.chart.needle.WindNeedle.equals,50.0,50.0,0.0
org.jfree.chart.entity.StandardEntityCollection.clone,100.0,50.0,50.0
org.jfree.chart.title.PaintScaleLegend.equals,95.454544,95.454544,0.0
org.jfree.chart.axis.LogarithmicAxis.setupSmallLogFlag,66.66667,66.66667,0.0
org.jfree.chart.plot.dial.AbstractDialLayer.notifyListeners,75.0,50.0,25.0
org.jfree.chart.plot.MeterPlot.equals,92.5,92.5,0.0
org.jfree.chart.plot.PlotOrientation.equals,83.33333,50.0,33.33333
org.jfree.chart.text.AttributedStringUtils.equal,77.77778,11.111112,66.666664
org.jfree.chart.renderer.RendererUtils.findLiveItemsUpperBound,86.666664,26.666668,59.999996
org.jfree.chart.axis.ExtendedCategoryAxis.equals,80.0,80.0,0.0
org.jfree.chart.block.GridArrangement.arrangeNN,100.0,50.0,50.0
org.jfree.chart.urls.CustomCategoryURLGenerator.addURLSeries,100.0,50.0,50.0
org.jfree.chart.title.TextTitle.hashCode,50.0,50.0,0.0
org.jfree.chart.block.GridArrangement.arrangeNF,75.0,50.0,25.0
org.jfree.chart.needle.LineNeedle.equals,50.0,50.0,0.0
org.jfree.chart.needle.PointerNeedle.equals,50.0,50.0,0.0
org.jfree.chart.axis.NumberAxis.configure,100.0,50.0,50.0
org.jfree.chart.axis.DateAxis.calculateDateForPosition,83.33333,83.33333,0.0
org.jfree.chart.entity.XYItemEntity.equals,80.0,80.0,0.0
org.jfree.chart.plot.XYPlot.getDomainAxisIndex,100.0,50.0,50.0
org.jfree.chart.block.GridArrangement.arrangeNR,50.0,50.0,0.0
org.jfree.chart.axis.CategoryTick.equals,83.33333,83.33333,0.0
org.jfree.chart.renderer.category.StackedAreaRenderer.findRangeBounds,75.0,75.0,0.0
org.jfree.chart.plot.PolarPlot.getLegendItems,70.0,50.0,20.0
org.jfree.data.KeyedObjects2D.getObject,83.33333,25.0,58.33333
org.jfree.chart.date.SerialDate.isLeapYear,100.0,50.0,50.0
org.jfree.chart.annotations.AbstractAnnotation.notifyListeners,75.0,50.0,25.0
org.jfree.chart.renderer.AbstractRenderer.setDefaultItemLabelPaint,50.0,50.0,0.0
org.jfree.chart.renderer.xy.YIntervalRenderer.equals,66.66667,66.66667,0.0
org.jfree.chart.renderer.category.WaterfallBarRenderer.findRangeBounds,83.33333,8.333334,74.99999
org.jfree.chart.axis.LogarithmicAxis.adjustedPow10,62.5,50.0,12.5
org.jfree.chart.plot.CategoryPlot.configureRangeAxes,100.0,50.0,50.0
org.jfree.chart.renderer.xy.StackedXYAreaRenderer.equals,70.0,70.0,0.0
org.jfree.chart.text.TextBlock.draw,50.0,16.666668,33.333332
org.jfree.data.xy.XYSeries.add,85.0,15.000001,70.0
org.jfree.chart.StandardChartTheme.applyToPiePlot,50.0,16.666668,33.333332
org.jfree.chart.text.TextBlockAnchor.equals,83.33333,50.0,33.33333
org.jfree.chart.plot.Plot.createAndAddEntity,83.33333,50.0,33.33333
org.jfree.chart.JFreeChart.getLegend,50.0,50.0,0.0
org.jfree.chart.util.ObjectUtils.clone,66.66667,50.0,16.666672
org.jfree.chart.HashUtils.hashCode,38.235294,26.470589,11.764706
org.jfree.chart.plot.dial.DialPlot.setCap,100.0,25.0,75.0
org.jfree.chart.plot.CategoryPlot.calculateDomainAxisSpace,71.42857,21.428572,50.0
org.jfree.chart.axis.CategoryAxis.setTickLabelFont,100.0,100.0,0.0
org.jfree.data.time.TimeSeries.add,75.0,12.5,62.5
org.jfree.data.DefaultKeyedValues.getIndex,100.0,50.0,50.0
org.jfree.chart.renderer.xy.XYShapeRenderer.findDomainBounds,75.0,75.0,0.0
org.jfree.chart.plot.Plot.notifyListeners,83.33333,50.0,33.33333
org.jfree.data.statistics.DefaultStatisticalCategoryDataset.getStdDevValue,50.0,25.0,25.0
org.jfree.chart.plot.CategoryPlot.getRenderer,100.0,50.0,50.0
org.jfree.chart.axis.ValueAxis.setLowerBound,100.0,100.0,0.0
org.jfree.chart.util.RelativeDateFormat.equals,83.33333,83.33333,0.0
org.jfree.chart.labels.IntervalXYItemLabelGenerator.equals,75.0,75.0,0.0
org.jfree.chart.labels.StandardCategoryItemLabelGenerator.equals,100.0,75.0,25.0
org.jfree.chart.util.SerialUtils.readShape,79.16667,33.333336,45.833336
org.jfree.data.DataUtils.createNumberArray2D,100.0,50.0,50.0
org.jfree.chart.title.TextTitle.draw,45.0,30.000002,14.999998
org.jfree.chart.needle.PlumNeedle.equals,50.0,50.0,0.0
org.jfree.chart.plot.CategoryPlot.calculateRangeAxisSpace,58.333332,25.0,33.333332
org.jfree.chart.HashUtils.hashCodeForPaint,75.0,75.0,0.0
org.jfree.chart.axis.CategoryLabelPosition.equals,87.5,87.5,0.0
org.jfree.chart.axis.DateAxis.correctTickDateForPosition,75.0,25.0,50.0
org.jfree.chart.plot.XYPlot.equals,85.71429,50.89286,34.821426
org.jfree.chart.plot.CombinedDomainXYPlot.add,50.0,25.0,25.0
org.jfree.chart.axis.NumberAxis.autoAdjustRange,59.375,28.125,31.25
org.jfree.chart.block.BorderArrangement.add,90.0,90.0,0.0
org.jfree.chart.axis.Axis.setLabelFont,50.0,50.0,0.0
org.jfree.chart.urls.StandardPieURLGenerator.generateURL,50.0,25.0,25.0
org.jfree.chart.plot.CategoryPlot.getDataRange,100.0,75.0,25.0
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.findRangeBounds,87.5,75.0,12.5
org.jfree.chart.util.ShapeUtils.equal,45.454548,42.045452,3.4090958
org.jfree.chart.plot.ThermometerPlot.setThermometerPaint,50.0,50.0,0.0
org.jfree.chart.plot.CombinedRangeXYPlot.clone,75.0,25.0,50.0
org.jfree.chart.renderer.xy.CandlestickRenderer.setUseOutlinePaint,50.0,50.0,0.0
org.jfree.chart.axis.NumberTickUnitSource.getMinorTickCount,100.0,50.0,50.0
org.jfree.chart.plot.RingPlot.equals,96.15385,96.15385,0.0
org.jfree.chart.labels.MultipleXYSeriesLabelGenerator.equals,70.0,70.0,0.0
org.jfree.chart.renderer.AbstractRenderer.setSeriesOutlineStroke,50.0,50.0,0.0
org.jfree.chart.axis.DateTick.equals,66.66667,66.66667,0.0
org.jfree.chart.plot.ThermometerPlot.setValuePaint,50.0,50.0,0.0
org.jfree.chart.ChartRenderingInfo.clear,50.0,50.0,0.0
org.jfree.data.KeyedObjects.setObject,100.0,50.0,50.0
org.jfree.chart.axis.NumberAxis.draw,50.0,25.0,25.0
org.jfree.chart.util.BooleanList.equals,50.0,50.0,0.0
org.jfree.chart.axis.CyclicNumberAxis.equals,83.33333,83.33333,0.0
org.jfree.chart.block.ColorBlock.equals,83.33333,83.33333,0.0
org.jfree.data.category.DefaultIntervalCategoryDataset.<init>,66.66667,27.777779,38.888893
org.jfree.chart.renderer.xy.XYStepAreaRenderer.<init>,66.66667,16.666668,50.000004
org.jfree.chart.title.LegendGraphic.equals,96.666664,96.666664,0.0
org.jfree.chart.renderer.xy.CandlestickRenderer.setCandleWidth,50.0,50.0,0.0
org.jfree.chart.renderer.Outlier.equals,75.0,75.0,0.0
org.jfree.chart.renderer.LookupPaintScale.equals,83.33333,66.66667,16.666656
org.jfree.chart.axis.DateAxis.isHiddenValue,50.0,50.0,0.0
org.jfree.chart.axis.PeriodAxis.equals,92.30769,92.30769,0.0
org.jfree.chart.renderer.category.ScatterRenderer.equals,83.33333,83.33333,0.0
org.jfree.chart.JFreeChart.setBackgroundImageAlpha,50.0,50.0,0.0
org.jfree.chart.plot.CombinedDomainCategoryPlot.clone,100.0,50.0,50.0
org.jfree.chart.title.TextTitle.arrange,21.428572,14.285715,7.1428566
org.jfree.chart.axis.NumberAxis.setAutoRangeIncludesZero,75.0,50.0,25.0
org.jfree.chart.renderer.AbstractRenderer.lookupSeriesPaint,87.5,50.0,37.5
org.jfree.chart.renderer.xy.StandardXYItemRenderer.getLegendItem,50.0,21.428572,28.571428
org.jfree.chart.needle.ShipNeedle.equals,50.0,50.0,0.0
org.jfree.chart.renderer.category.MinMaxCategoryRenderer.equals,80.0,80.0,0.0
org.jfree.data.general.DatasetUtils.findDomainBounds,100.0,50.0,50.0
org.jfree.chart.axis.PeriodAxisLabelInfo.equals,95.0,95.0,0.0
org.jfree.data.Range.shift,100.0,50.0,50.0
org.jfree.chart.block.GridArrangement.arrange,83.33333,83.33333,0.0
org.jfree.data.statistics.DefaultStatisticalCategoryDataset.getMeanValue,75.0,25.0,50.0
org.jfree.chart.labels.HighLowItemLabelGenerator.equals,75.0,75.0,0.0
org.jfree.chart.renderer.xy.XYAreaRenderer2.getLegendItem,50.0,20.0,30.0
org.jfree.chart.plot.ThermometerPlot.equals,80.769226,80.769226,0.0
org.jfree.chart.renderer.category.WaterfallBarRenderer.equals,78.57143,78.57143,0.0
org.jfree.chart.block.BlockBorder.equals,75.0,75.0,0.0
org.jfree.chart.plot.CombinedDomainCategoryPlot.equals,62.5,50.0,12.5
org.jfree.chart.axis.CategoryLabelWidthType.equals,83.33333,16.666668,66.66666
org.jfree.chart.axis.LogAxis.configure,100.0,50.0,50.0
org.jfree.chart.axis.ValueAxis.findMaximumTickLabelWidth,57.14286,42.857143,14.285717
org.jfree.chart.plot.CombinedRangeCategoryPlot.remove,66.66667,33.333336,33.333336
org.jfree.chart.block.ColumnArrangement.equals,100.0,83.33333,16.666672
org.jfree.data.KeyedObjects.getIndex,100.0,75.0,25.0
org.jfree.chart.ui.RectangleEdge.isTopOrBottom,100.0,100.0,0.0
org.jfree.chart.urls.CustomXYURLGenerator.equals,61.11111,55.555557,5.5555534
org.jfree.chart.axis.Axis.getLabelEnclosure,58.333332,41.666664,16.666668
org.jfree.chart.plot.CategoryPlot.<init>,100.0,37.5,62.5
org.jfree.chart.renderer.AbstractRenderer.setDefaultPaint,50.0,50.0,0.0
org.jfree.chart.plot.XYPlot.getDomainAxisForDataset,100.0,50.0,50.0
org.jfree.chart.plot.dial.DialCap.equals,91.66667,91.66667,0.0
org.jfree.chart.text.TextLine.calculateDimensions,100.0,50.0,50.0
org.jfree.chart.annotations.AbstractAnnotation.fireAnnotationChanged,50.0,50.0,0.0
org.jfree.data.general.DatasetUtils.iterateToFindRangeBounds,82.53968,42.06349,40.47619
org.jfree.chart.plot.XYPlot.draw,53.260868,5.4347825,47.826084
org.jfree.chart.plot.XYPlot.configureDomainAxes,100.0,50.0,50.0
org.jfree.chart.labels.AbstractPieItemLabelGenerator.generateSectionLabel,50.0,50.0,0.0
org.jfree.chart.axis.ModuloAxis.equals,60.000004,60.000004,0.0
org.jfree.chart.plot.DefaultDrawingSupplier.equalShapes,58.333332,50.0,8.333332
org.jfree.chart.plot.ThermometerPlot.setAxisLocation,50.0,50.0,0.0
org.jfree.data.xy.XYSeriesCollection.<init>,100.0,50.0,50.0
org.jfree.chart.axis.DateAxis.getMaximumDate,50.0,50.0,0.0
org.jfree.chart.plot.CompassPlot.clone,57.14286,7.1428576,50.000004
org.jfree.chart.axis.AxisSpace.add,62.5,37.5,25.0
org.jfree.data.xy.XYSeries.maxIgnoreNaN,100.0,25.0,75.0
org.jfree.chart.text.TextUtils.createTextBlock,60.000004,23.333334,36.66667
org.jfree.chart.annotations.XYTextAnnotation.equals,96.42857,92.85714,3.571434
org.jfree.chart.axis.NumberTickUnitSource.getCeilingTickUnit,90.0,30.000002,60.0
org.jfree.chart.text.TextBlock.calculateDimensions,100.0,50.0,50.0
org.jfree.chart.renderer.GrayPaintScale.equals,100.0,80.0,20.0
org.jfree.chart.renderer.AbstractRenderer.setSeriesStroke,100.0,50.0,50.0
org.jfree.chart.util.ObjectUtils.deepClone,66.66667,50.0,16.666672
org.jfree.chart.plot.CombinedRangeCategoryPlot.clone,75.0,25.0,50.0
org.jfree.chart.util.ArrayUtils.equal,83.33333,83.33333,0.0
org.jfree.chart.plot.MeterInterval.equals,57.14286,57.14286,0.0
org.jfree.chart.axis.LogAxis.selectHorizontalAutoTickUnit,50.0,12.5,37.5
org.jfree.chart.plot.PolarPlot.setAngleLabelsVisible,50.0,50.0,0.0
org.jfree.chart.renderer.AbstractRenderer.setDefaultNegativeItemLabelPosition,50.0,50.0,0.0
org.jfree.chart.axis.DateAxis.selectAutoTickUnit,25.0,25.0,0.0
org.jfree.chart.axis.LogarithmicAxis.switchedPow10,100.0,100.0,0.0
org.jfree.chart.plot.ThermometerPlot.setValueLocation,50.0,50.0,0.0
org.jfree.chart.ui.RectangleInsets.createOutsetRectangle,50.0,33.333336,16.666664
org.jfree.chart.renderer.DefaultPolarItemRenderer.getLegendItem,42.857143,14.285715,28.571428
org.jfree.chart.renderer.AbstractRenderer.setDefaultOutlinePaint,50.0,50.0,0.0
org.jfree.chart.plot.FastScatterPlot.setRangeGridlinesVisible,50.0,50.0,0.0
org.jfree.chart.plot.XYPlot.setRenderer,83.33333,16.666668,66.66666
org.jfree.chart.needle.PinNeedle.equals,50.0,50.0,0.0
org.jfree.chart.renderer.xy.XYStepAreaRenderer.equals,87.5,87.5,0.0
org.jfree.chart.renderer.category.GroupedStackedBarRenderer.findRangeBounds,100.0,100.0,0.0
org.jfree.chart.plot.ThermometerPlot.readObject,75.0,25.0,50.0
org.jfree.chart.block.BlockContainer.equals,80.0,80.0,0.0
org.jfree.chart.plot.PlotRenderingInfo.equals,80.0,80.0,0.0
org.jfree.chart.plot.PiePlot.getExplodePercent,75.0,50.0,25.0
org.jfree.chart.entity.LegendItemEntity.equals,70.0,70.0,0.0
org.jfree.chart.date.SpreadsheetDate.<init>,66.66667,33.333336,33.333336
org.jfree.data.xy.DefaultXYZDataset.addSeries,66.66667,8.333334,58.333336
org.jfree.chart.LegendItem.equals,88.63636,84.090904,4.545456
org.jfree.chart.ChartFactory.createBarChart,87.5,12.5,75.0
org.jfree.chart.renderer.xy.XYShapeRenderer.findZBounds,100.0,100.0,0.0
org.jfree.chart.JFreeChart.notifyListeners,50.0,30.000002,19.999998
org.jfree.chart.plot.PolarPlot.setAngleGridlinesVisible,50.0,50.0,0.0
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.equals,91.66667,50.0,41.66667
org.jfree.chart.plot.CategoryPlot.setRenderer,50.0,16.666668,33.333332
org.jfree.chart.plot.IntervalMarker.equals,83.33333,75.0,8.333328
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator.equals,83.33333,66.66667,16.666656
