method,sc,omc_sc,cov_gap
org.jfree.chart.plot.SpiderWebPlot.setAxisLineStroke,100.0,33.333336,66.666664
org.jfree.data.xy.XYSeries.updateBoundsForAddedItem,100.0,42.857143,57.142857
org.jfree.chart.axis.NumberTickUnit.equals,90.0,70.0,20.0
org.jfree.chart.renderer.xy.CandlestickRenderer.setAutoWidthMethod,100.0,66.66667,33.33333
org.jfree.chart.text.TextBlock.equals,66.66667,50.0,16.666672
org.jfree.chart.plot.Marker.getLabelOffset,100.0,100.0,0.0
org.jfree.chart.axis.NumberAxis.valueToJava2D,92.85714,78.57143,14.285713
org.jfree.chart.annotations.CategoryPointerAnnotation.setTipRadius,100.0,50.0,50.0
org.jfree.chart.renderer.xy.XYDifferenceRenderer.setPositivePaint,100.0,33.333336,66.666664
org.jfree.chart.entity.XYItemEntity.setItem,100.0,100.0,0.0
org.jfree.chart.plot.CombinedDomainXYPlot.equals,80.0,60.000004,19.999996
org.jfree.chart.renderer.AbstractRenderer.getItemVisible,100.0,100.0,0.0
org.jfree.chart.plot.FastScatterPlot.setPaint,100.0,33.333336,66.666664
org.jfree.chart.axis.PeriodAxis.setLast,100.0,25.0,75.0
org.jfree.chart.axis.AxisCollection.<init>,100.0,75.0,25.0
org.jfree.chart.axis.SymbolAxis.<init>,100.0,71.42857,28.571426
org.jfree.chart.plot.Plot.clone,83.33333,33.333336,49.999992
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.equals,100.0,56.666668,43.333332
org.jfree.chart.StandardChartTheme.setItemLabelPaint,100.0,50.0,50.0
org.jfree.chart.urls.StandardCategoryURLGenerator.equals,91.66667,91.66667,0.0
org.jfree.chart.text.TextUtils.nextLineBreak,95.652176,47.826088,47.826088
org.jfree.chart.util.LogFormat.<init>,88.88889,55.555557,33.333336
org.jfree.chart.renderer.category.StackedBarRenderer.findRangeBounds,80.0,80.0,0.0
org.jfree.chart.axis.DateAxis.toTimelineValue,50.0,50.0,0.0
org.jfree.chart.title.PaintScaleLegend.equals,95.83333,95.83333,0.0
org.jfree.chart.plot.PiePlot.setLegendItemShape,100.0,33.333336,66.666664
org.jfree.chart.axis.Tick.getText,100.0,100.0,0.0
org.jfree.chart.plot.PlotOrientation.equals,87.5,62.5,25.0
org.jfree.chart.renderer.xy.StandardXYItemRenderer.setGapThreshold,100.0,50.0,50.0
org.jfree.chart.labels.AbstractPieItemLabelGenerator.<init>,100.0,50.0,50.0
org.jfree.chart.plot.Crosshair.setLabelOutlinePaint,100.0,25.0,75.0
org.jfree.chart.axis.DateAxis.createStandardDateTickUnits,98.305084,81.35593,16.949158
org.jfree.chart.axis.ExtendedCategoryAxis.clone,100.0,100.0,0.0
org.jfree.chart.axis.NumberAxis.calculateVisibleTickCount,100.0,100.0,0.0
org.jfree.chart.needle.LineNeedle.equals,60.000004,60.000004,0.0
org.jfree.chart.date.SpreadsheetDate.compare,100.0,100.0,0.0
org.jfree.chart.plot.dial.ArcDialFrame.setForegroundPaint,100.0,33.333336,66.666664
org.jfree.chart.ChartRenderingInfo.<init>,100.0,100.0,0.0
org.jfree.chart.renderer.xy.AbstractXYItemRenderer.setSeriesToolTipGenerator,100.0,50.0,50.0
org.jfree.chart.renderer.xy.XYDifferenceRenderer.clone,100.0,100.0,0.0
org.jfree.chart.StrokeMap.clone,100.0,100.0,0.0
org.jfree.data.xy.DefaultOHLCDataset.getSeriesCount,100.0,100.0,0.0
org.jfree.chart.annotations.CategoryLineAnnotation.getValue1,100.0,100.0,0.0
org.jfree.chart.plot.Marker.getLabelPaint,100.0,100.0,0.0
org.jfree.data.KeyedObjects2D.getObject,100.0,40.909092,59.090908
org.jfree.chart.StandardChartTheme.setXYBarPainter,100.0,50.0,50.0
org.jfree.chart.annotations.CategoryLineAnnotation.getValue2,100.0,100.0,0.0
org.jfree.chart.labels.SymbolicXYItemLabelGenerator.hashCode,100.0,100.0,0.0
org.jfree.chart.renderer.category.LineAndShapeRenderer.clone,100.0,100.0,0.0
org.jfree.chart.renderer.category.BoxAndWhiskerRenderer.setFillBox,100.0,50.0,50.0
org.jfree.chart.plot.XYPlot.getAnnotations,100.0,100.0,0.0
org.jfree.chart.axis.DateAxis.setDateFormatOverride,100.0,50.0,50.0
org.jfree.chart.renderer.xy.StackedXYAreaRenderer.equals,80.0,80.0,0.0
org.jfree.chart.needle.ArrowNeedle.<init>,100.0,100.0,0.0
org.jfree.chart.StandardChartTheme.applyToPiePlot,80.0,60.000004,19.999996
org.jfree.chart.plot.Plot.createAndAddEntity,100.0,100.0,0.0
org.jfree.chart.plot.dial.StandardDialScale.setExtent,100.0,50.0,50.0
org.jfree.chart.renderer.AbstractRenderer.<init>,100.0,93.02326,6.976738
org.jfree.chart.plot.SpiderWebPlot.setToolTipGenerator,100.0,50.0,50.0
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.setLegendItemURLGenerator,100.0,50.0,50.0
org.jfree.chart.axis.CategoryAxis.setTickLabelFont,100.0,60.000004,39.999996
org.jfree.chart.title.LegendTitle.setLegendItemGraphicAnchor,100.0,50.0,50.0
org.jfree.chart.annotations.XYLineAnnotation.clone,100.0,100.0,0.0
org.jfree.chart.annotations.XYTextAnnotation.setOutlineStroke,100.0,33.333336,66.666664
org.jfree.chart.title.Title.addChangeListener,100.0,100.0,0.0
org.jfree.chart.axis.AxisSpace.setBottom,100.0,100.0,0.0
org.jfree.chart.plot.dial.StandardDialRange.hashCode,100.0,100.0,0.0
org.jfree.chart.renderer.AbstractRenderer.getSeriesOutlinePaint,100.0,100.0,0.0
org.jfree.data.time.Year.<init>,90.0,20.0,70.0
org.jfree.chart.axis.PeriodAxisLabelInfo.hashCode,100.0,100.0,0.0
org.jfree.chart.renderer.AbstractRenderer.setAutoPopulateSeriesOutlinePaint,100.0,100.0,0.0
org.jfree.chart.annotations.CategoryLineAnnotation.setValue2,100.0,50.0,50.0
org.jfree.chart.util.RelativeDateFormat.equals,84.375,84.375,0.0
org.jfree.chart.plot.dial.DialTextAnnotation.<init>,100.0,85.71429,14.285713
org.jfree.chart.annotations.CategoryLineAnnotation.setValue1,100.0,50.0,50.0
org.jfree.chart.util.SerialUtils.readShape,73.4375,25.0,48.4375
org.jfree.chart.renderer.GrayPaintScale.getUpperBound,100.0,100.0,0.0
org.jfree.chart.annotations.XYTextAnnotation.isOutlineVisible,100.0,100.0,0.0
org.jfree.chart.block.ColumnArrangement.<init>,100.0,100.0,0.0
org.jfree.chart.needle.PlumNeedle.equals,57.14286,57.14286,0.0
org.jfree.chart.plot.CompassPlot.setDrawBorder,100.0,50.0,50.0
org.jfree.chart.title.LegendTitle.getSources,100.0,100.0,0.0
org.jfree.chart.needle.ShipNeedle.clone,100.0,100.0,0.0
org.jfree.data.time.Day.getLastMillisecond,100.0,100.0,0.0
org.jfree.chart.plot.XYPlot.equals,85.840706,52.212387,33.62832
org.jfree.chart.LegendItem.getDataset,100.0,100.0,0.0
org.jfree.chart.axis.Axis.setLabelFont,100.0,50.0,50.0
org.jfree.data.xy.DefaultXYZDataset.getZValue,100.0,100.0,0.0
org.jfree.chart.axis.NumberAxis.createStandardTickUnits,33.333336,33.333336,0.0
org.jfree.chart.block.BlockBorder.readObject,100.0,100.0,0.0
org.jfree.chart.axis.PeriodAxis.clone,100.0,75.0,25.0
org.jfree.chart.plot.CombinedRangeXYPlot.clone,100.0,55.555557,44.444443
org.jfree.chart.plot.SpiderWebPlot.setSeriesPaint,100.0,25.0,75.0
org.jfree.chart.annotations.XYTextAnnotation.<init>,100.0,85.71429,14.285713
org.jfree.chart.renderer.category.GanttRenderer.setEndPercent,100.0,50.0,50.0
org.jfree.chart.StandardChartTheme.writeObject,100.0,4.7619047,95.2381
org.jfree.chart.util.RelativeDateFormat.setBaseMillis,100.0,100.0,0.0
org.jfree.chart.plot.dial.ArcDialFrame.setStartAngle,100.0,50.0,50.0
org.jfree.chart.PaintMap.<init>,100.0,100.0,0.0
org.jfree.chart.plot.RingPlot.equals,96.42857,96.42857,0.0
org.jfree.chart.labels.MultipleXYSeriesLabelGenerator.equals,75.0,75.0,0.0
org.jfree.chart.plot.SpiderWebPlot.<init>,96.55172,86.206894,10.344826
org.jfree.chart.plot.CategoryPlot.getOrientation,100.0,100.0,0.0
org.jfree.chart.renderer.AbstractRenderer.setSeriesOutlineStroke,100.0,75.0,25.0
org.jfree.chart.renderer.AbstractRenderer.getAutoPopulateSeriesFillPaint,100.0,100.0,0.0
org.jfree.chart.text.G2TextMeasurer.getStringWidth,100.0,100.0,0.0
org.jfree.chart.plot.CategoryMarker.<init>,100.0,80.0,20.0
org.jfree.chart.plot.Crosshair.setLabelPaint,100.0,25.0,75.0
org.jfree.chart.plot.ThermometerPlot.setValuePaint,100.0,50.0,50.0
org.jfree.chart.renderer.category.IntervalBarRenderer.<init>,100.0,100.0,0.0
org.jfree.chart.util.BooleanList.equals,66.66667,66.66667,0.0
org.jfree.chart.plot.SpiderWebPlot.setWebFilled,100.0,50.0,50.0
org.jfree.chart.LegendItem.writeObject,100.0,50.0,50.0
org.jfree.chart.renderer.category.IntervalBarRenderer.findRangeBounds,100.0,100.0,0.0
org.jfree.data.category.DefaultIntervalCategoryDataset.<init>,77.41935,35.48387,41.93548
org.jfree.chart.ChartFactory.createAreaChart,93.333336,40.0,53.333336
org.jfree.chart.renderer.Outlier.equals,80.0,80.0,0.0
org.jfree.data.xy.XYDataItem.clone,80.0,40.0,40.0
org.jfree.chart.plot.RingPlot.setCenterTextFormatter,100.0,50.0,50.0
org.jfree.chart.plot.ThermometerPlot.<init>,100.0,38.46154,61.53846
org.jfree.chart.StandardChartTheme.applyToCategoryAxis,62.5,25.0,37.5
org.jfree.chart.plot.dial.DialValueIndicator.<init>,93.75,87.5,6.25
org.jfree.chart.imagemap.StandardURLTagFragmentGenerator.generateURLFragment,100.0,100.0,0.0
org.jfree.chart.plot.PolarPlot.setMargin,100.0,50.0,50.0
org.jfree.chart.axis.DateAxis.selectHorizontalAutoTickUnit,92.85714,7.1428576,85.71428
org.jfree.chart.axis.ValueAxis.getUpperMargin,100.0,100.0,0.0
org.jfree.chart.JFreeChart.setBackgroundImageAlpha,100.0,66.66667,33.33333
org.jfree.chart.renderer.xy.StandardXYItemRenderer.setBaseShapesFilled,100.0,100.0,0.0
org.jfree.chart.block.EmptyBlock.clone,100.0,100.0,0.0
org.jfree.data.xy.XYDataItem.<init>,100.0,50.0,50.0
org.jfree.chart.plot.Marker.getAlpha,100.0,100.0,0.0
org.jfree.chart.renderer.AbstractRenderer.lookupSeriesPaint,100.0,100.0,0.0
org.jfree.chart.needle.PinNeedle.clone,100.0,100.0,0.0
org.jfree.chart.renderer.xy.StandardXYItemRenderer.getLegendItem,86.666664,33.333336,53.33333
org.jfree.chart.plot.DefaultDrawingSupplier.getNextOutlinePaint,100.0,100.0,0.0
org.jfree.data.time.Year.getFirstMillisecond,100.0,100.0,0.0
org.jfree.data.general.DatasetUtils.findDomainBounds,100.0,46.666668,53.333332
org.jfree.chart.block.AbstractBlock.setMargin,66.66667,33.333336,33.333336
org.jfree.data.statistics.DefaultStatisticalCategoryDataset.getMeanValue,100.0,40.0,60.0
org.jfree.chart.labels.HighLowItemLabelGenerator.equals,80.0,70.0,10.0
org.jfree.chart.renderer.category.WaterfallBarRenderer.equals,81.25,81.25,0.0
org.jfree.chart.plot.Marker.getPaint,100.0,100.0,0.0
org.jfree.chart.axis.CategoryAxis.setUpperMargin,100.0,50.0,50.0
org.jfree.chart.renderer.GrayPaintScale.<init>,77.77778,55.555557,22.222221
org.jfree.data.general.AbstractDataset.addChangeListener,100.0,100.0,0.0
org.jfree.data.KeyedObjects.getIndex,100.0,88.88889,11.111107
org.jfree.chart.ui.RectangleEdge.isTopOrBottom,100.0,100.0,0.0
org.jfree.chart.LegendItem.setDataset,100.0,100.0,0.0
org.jfree.chart.event.RendererChangeEvent.<init>,100.0,50.0,50.0
org.jfree.chart.axis.ValueAxis.writeObject,100.0,100.0,0.0
org.jfree.chart.plot.FastScatterPlot.setDomainGridlineStroke,100.0,33.333336,66.666664
org.jfree.chart.plot.XYPlot.getDomainAxisForDataset,100.0,62.5,37.5
org.jfree.chart.plot.dial.DialCap.equals,92.85714,92.85714,0.0
org.jfree.data.general.DatasetUtils.iterateToFindRangeBounds,99.36709,58.86076,40.50633
org.jfree.chart.plot.XYPlot.configureDomainAxes,100.0,100.0,0.0
org.jfree.chart.title.TextTitle.writeObject,100.0,33.333336,66.666664
org.jfree.chart.axis.ModuloAxis.equals,66.66667,66.66667,0.0
org.jfree.chart.plot.ThermometerPlot.setAxisLocation,75.0,50.0,25.0
org.jfree.chart.event.MarkerChangeEvent.getMarker,100.0,100.0,0.0
org.jfree.chart.plot.MultiplePiePlot.setAggregatedItemsPaint,100.0,33.333336,66.666664
org.jfree.chart.renderer.category.LineAndShapeRenderer.setDefaultLinesVisible,100.0,50.0,50.0
org.jfree.chart.plot.Marker.setOutlinePaint,100.0,100.0,0.0
org.jfree.chart.plot.SpiderWebPlot.setAxisLinePaint,100.0,33.333336,66.666664
org.jfree.chart.annotations.TextAnnotation.setText,100.0,33.333336,66.666664
org.jfree.chart.renderer.xy.XYBarRenderer.findRangeBounds,100.0,100.0,0.0
org.jfree.chart.StandardChartTheme.setGridBandPaint,100.0,50.0,50.0
org.jfree.chart.plot.dial.StandardDialRange.setLowerBound,75.0,25.0,50.0
org.jfree.chart.renderer.LookupPaintScale.getUpperBound,100.0,100.0,0.0
org.jfree.chart.urls.CustomXYURLGenerator.clone,100.0,100.0,0.0
org.jfree.chart.renderer.category.WaterfallBarRenderer.setPositiveBarPaint,100.0,33.333336,66.666664
org.jfree.chart.block.AbstractBlock.getBounds,100.0,100.0,0.0
org.jfree.chart.axis.NumberTickUnitSource.getCeilingTickUnit,92.85714,71.42857,21.428566
org.jfree.chart.block.BlockContainer.draw,96.42857,3.5714288,92.85715
org.jfree.chart.renderer.xy.XYStepAreaRenderer.setPlotArea,100.0,50.0,50.0
org.jfree.chart.plot.IntervalMarker.setStartValue,100.0,100.0,0.0
org.jfree.chart.title.Title.readObject,100.0,50.0,50.0
org.jfree.chart.axis.DateAxis.setMinimumDate,100.0,10.0,90.0
org.jfree.chart.plot.MeterInterval.equals,62.5,62.5,0.0
org.jfree.chart.renderer.AbstractRenderer.setDefaultNegativeItemLabelPosition,100.0,60.000004,39.999996
org.jfree.chart.axis.DateAxis.selectAutoTickUnit,50.0,50.0,0.0
org.jfree.data.time.Day.getSerialDate,100.0,100.0,0.0
org.jfree.chart.renderer.xy.XYStepRenderer.clone,100.0,100.0,0.0
org.jfree.chart.renderer.category.StatisticalBarRenderer.findRangeBounds,100.0,100.0,0.0
org.jfree.chart.renderer.xy.XYDotRenderer.setDotHeight,75.0,25.0,50.0
org.jfree.data.xy.DefaultTableXYDataset.addSeries,85.71429,14.285715,71.42857
org.jfree.chart.renderer.LookupPaintScale.<init>,87.5,62.5,25.0
org.jfree.chart.renderer.DefaultPolarItemRenderer.getLegendItem,84.375,25.0,59.375
org.jfree.chart.labels.AbstractCategoryItemLabelGenerator.generateLabelString,100.0,40.0,60.0
org.jfree.chart.LegendItem.getSeriesIndex,100.0,100.0,0.0
org.jfree.chart.renderer.AbstractRenderer.setDefaultOutlinePaint,100.0,60.000004,39.999996
org.jfree.chart.renderer.xy.XYStepAreaRenderer.setOutline,100.0,50.0,50.0
org.jfree.chart.title.LegendTitle.setSortOrder,100.0,33.333336,66.666664
org.jfree.chart.renderer.GrayPaintScale.getAlpha,100.0,100.0,0.0
org.jfree.chart.plot.PiePlot.setShadowPaint,100.0,50.0,50.0
org.jfree.data.category.DefaultCategoryDataset.getRowCount,100.0,100.0,0.0
org.jfree.chart.plot.dial.StandardDialFrame.setBackgroundPaint,100.0,33.333336,66.666664
org.jfree.chart.plot.ThermometerPlot.readObject,100.0,83.33333,16.666672
org.jfree.chart.plot.PlotRenderingInfo.equals,83.33333,83.33333,0.0
org.jfree.chart.ChartFactory.createBarChart,100.0,41.666664,58.333336
org.jfree.chart.axis.Axis.<init>,100.0,54.166668,45.833332
org.jfree.chart.axis.ValueAxis.getFixedAutoRange,100.0,100.0,0.0
org.jfree.chart.annotations.XYBoxAnnotation.hashCode,100.0,81.818184,18.181816
org.jfree.chart.renderer.category.LineAndShapeRenderer.equals,95.83333,91.66667,4.1666565
org.jfree.chart.axis.LogarithmicAxis.setAllowNegativesFlag,100.0,100.0,0.0
org.jfree.chart.renderer.DefaultPolarItemRenderer.equals,56.666668,56.666668,0.0
org.jfree.chart.util.ObjectUtils.hashCode,100.0,100.0,0.0
org.jfree.chart.plot.CategoryPlot.setOrientation,100.0,33.333336,66.666664
org.jfree.data.xy.DefaultXYDataset.<init>,100.0,100.0,0.0
org.jfree.chart.plot.Marker.setLabelTextAnchor,100.0,100.0,0.0
org.jfree.chart.axis.CyclicNumberAxis.setBoundMappedToLastCycle,100.0,100.0,0.0
org.jfree.chart.annotations.CategoryPointerAnnotation.<init>,100.0,88.88889,11.111107
org.jfree.chart.renderer.AbstractRenderer.setSeriesPaint,100.0,100.0,0.0
org.jfree.chart.axis.QuarterDateFormat.equals,80.0,80.0,0.0
org.jfree.chart.renderer.xy.XYAreaRenderer2.isOutline,100.0,100.0,0.0
org.jfree.chart.plot.dial.DialValueIndicator.setBackgroundPaint,100.0,33.333336,66.666664
org.jfree.chart.renderer.category.WaterfallBarRenderer.setLastBarPaint,100.0,33.333336,66.666664
org.jfree.chart.renderer.xy.StandardXYItemRenderer.setPlotDiscontinuous,100.0,66.66667,33.33333
org.jfree.chart.entity.LegendItemEntity.setDataset,100.0,100.0,0.0
org.jfree.chart.StandardChartTheme.setShadowVisible,100.0,100.0,0.0
org.jfree.chart.title.PaintScaleLegend.setSubdivisionCount,75.0,25.0,50.0
org.jfree.chart.plot.PlotOrientation.toString,100.0,100.0,0.0
org.jfree.chart.plot.Plot.getParent,100.0,100.0,0.0
org.jfree.chart.ChartFactory.createXYStepAreaChart,95.0,45.0,50.0
org.jfree.chart.util.RelativeDateFormat.clone,100.0,100.0,0.0
org.jfree.chart.StrokeMap.equals,100.0,100.0,0.0
org.jfree.chart.axis.ValueAxis.reserveSpace,92.0,80.0,12.0
org.jfree.chart.annotations.CategoryPointerAnnotation.setArrowLength,100.0,50.0,50.0
org.jfree.chart.plot.XYPlot.getRendererForDataset,100.0,57.14286,42.85714
org.jfree.chart.labels.BubbleXYItemLabelGenerator.equals,83.33333,83.33333,0.0
org.jfree.chart.plot.MultiplePiePlot.getLegendItems,82.14286,64.28571,17.857147
org.jfree.chart.block.EmptyBlock.arrange,100.0,100.0,0.0
org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer.setFillBox,100.0,50.0,50.0
org.jfree.chart.renderer.category.BoxAndWhiskerRenderer.equals,81.818184,81.818184,0.0
org.jfree.chart.renderer.category.CategoryStepRenderer.getLegendItem,80.769226,30.769232,49.999992
org.jfree.chart.axis.CyclicNumberAxis.setAdvanceLinePaint,100.0,50.0,50.0
org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator.generateToolTipFragment,100.0,100.0,0.0
org.jfree.chart.renderer.category.StatisticalBarRenderer.setErrorIndicatorPaint,100.0,50.0,50.0
org.jfree.chart.JFreeChart.setBorderPaint,100.0,50.0,50.0
org.jfree.chart.renderer.xy.StandardXYItemRenderer.setLegendLine,100.0,33.333336,66.666664
org.jfree.chart.block.LabelBlock.setContentAlignmentPoint,100.0,50.0,50.0
org.jfree.chart.plot.PlotRenderingInfo.addSubplotInfo,100.0,100.0,0.0
org.jfree.chart.plot.PiePlot.setPieIndex,100.0,100.0,0.0
org.jfree.chart.urls.CustomCategoryURLGenerator.equals,71.42857,71.42857,0.0
org.jfree.chart.axis.ValueAxis.setUpperBound,66.66667,66.66667,0.0
org.jfree.chart.renderer.AbstractRenderer.getSeriesFillPaint,100.0,100.0,0.0
org.jfree.chart.axis.TickUnits.clone,100.0,100.0,0.0
org.jfree.chart.axis.PeriodAxis.setMinorTickMarkStroke,100.0,33.333336,66.666664
org.jfree.chart.plot.PiePlot.setLabelLinkStroke,100.0,33.333336,66.666664
org.jfree.chart.plot.CategoryPlot.setDomainGridlinesVisible,100.0,66.66667,33.33333
org.jfree.chart.event.RendererChangeEvent.getRenderer,100.0,100.0,0.0
org.jfree.chart.plot.PiePlot.setAutoPopulateSectionOutlineStroke,100.0,50.0,50.0
org.jfree.chart.plot.CategoryPlot.getRangeAxisEdge,100.0,66.66667,33.33333
org.jfree.chart.plot.PiePlot.setSectionOutlinesVisible,100.0,50.0,50.0
org.jfree.data.time.RegularTimePeriod.getStart,100.0,100.0,0.0
org.jfree.chart.block.LineBorder.<init>,100.0,42.857143,57.142857
org.jfree.chart.plot.CategoryPlot.setRangeAxis,100.0,53.846157,46.153843
org.jfree.chart.annotations.XYTextAnnotation.setOutlinePaint,100.0,33.333336,66.666664
org.jfree.chart.title.TextTitle.setExpandToFitSpace,100.0,50.0,50.0
org.jfree.data.KeyedObject.getObject,100.0,100.0,0.0
org.jfree.chart.needle.LongNeedle.equals,60.000004,60.000004,0.0
org.jfree.chart.labels.AbstractPieItemLabelGenerator.equals,91.66667,91.66667,0.0
org.jfree.chart.JFreeChart.writeObject,100.0,25.0,75.0
org.jfree.chart.labels.StandardXYSeriesLabelGenerator.<init>,100.0,66.66667,33.33333
org.jfree.chart.plot.PieLabelRecord.equals,86.36364,86.36364,0.0
org.jfree.chart.title.PaintScaleLegend.setStripOutlinePaint,100.0,33.333336,66.666664
org.jfree.data.category.DefaultCategoryDataset.getColumnKeys,100.0,100.0,0.0
org.jfree.chart.renderer.xy.XYStepAreaRenderer.setShapesFilled,100.0,50.0,50.0
org.jfree.chart.entity.StandardEntityCollection.getEntities,100.0,100.0,0.0
org.jfree.chart.urls.StandardCategoryURLGenerator.<init>,100.0,44.444447,55.555553
org.jfree.data.KeyToGroupMap.getGroupCount,100.0,100.0,0.0
org.jfree.chart.labels.StandardPieSectionLabelGenerator.clone,100.0,75.0,25.0
org.jfree.chart.plot.Marker.setLabelOffset,100.0,100.0,0.0
org.jfree.chart.plot.SpiderWebPlot.setBaseSeriesOutlineStroke,100.0,33.333336,66.666664
org.jfree.chart.LegendItemCollection.<init>,100.0,100.0,0.0
org.jfree.data.time.Minute.<init>,100.0,22.222223,77.77778
org.jfree.chart.renderer.category.WaterfallBarRenderer.<init>,100.0,50.0,50.0
org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.getRoundXCoordinates,100.0,100.0,0.0
org.jfree.chart.axis.ModuloAxis.mapValueToFixedRange,80.0,80.0,0.0
org.jfree.data.statistics.MeanAndStandardDeviation.<init>,100.0,66.66667,33.33333
org.jfree.chart.text.TextBlock.addLine,100.0,100.0,0.0
org.jfree.data.xy.DefaultXYZDataset.getItemCount,75.0,50.0,25.0
org.jfree.chart.labels.AbstractPieItemLabelGenerator.getNumberFormat,100.0,100.0,0.0
org.jfree.data.Range.contains,100.0,100.0,0.0
org.jfree.chart.ChartFactory.createXYBarChart,86.95652,43.47826,43.47826
org.jfree.chart.axis.NumberAxis.setTickUnit,100.0,28.57143,71.42857
org.jfree.chart.renderer.xy.WindItemRenderer.clone,100.0,100.0,0.0
org.jfree.chart.axis.CategoryAxis.<init>,100.0,84.61539,15.384613
org.jfree.chart.block.RectangleConstraint.toRangeWidth,100.0,50.0,50.0
org.jfree.chart.renderer.xy.CandlestickRenderer.setVolumePaint,100.0,33.333336,66.666664
org.jfree.chart.plot.dial.StandardDialScale.setTickLabelPaint,100.0,33.333336,66.666664
org.jfree.chart.util.PaintList.<init>,100.0,100.0,0.0
org.jfree.chart.plot.XYPlot.getRangeAxis,100.0,37.5,62.5
org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator.<init>,100.0,50.0,50.0
org.jfree.chart.plot.dial.DialPointer.setFillPaint,100.0,33.333336,66.666664
org.jfree.chart.axis.SubCategoryAxis.<init>,100.0,50.0,50.0
org.jfree.chart.plot.MeterPlot.addInterval,100.0,33.333336,66.666664
org.jfree.chart.renderer.AbstractRenderer.getAutoPopulateSeriesOutlineStroke,100.0,100.0,0.0
org.jfree.data.time.Day.peg,100.0,100.0,0.0
org.jfree.chart.plot.dial.StandardDialRange.<init>,100.0,87.5,12.5
org.jfree.chart.labels.AbstractPieItemLabelGenerator.hashCode,100.0,100.0,0.0
org.jfree.chart.plot.dial.DialBackground.equals,100.0,90.0,10.0
org.jfree.chart.axis.CategoryAxis.reserveSpace,81.48148,48.148148,33.333336
org.jfree.data.time.Second.getMinute,100.0,100.0,0.0
org.jfree.chart.plot.PieLabelRecord.<init>,100.0,100.0,0.0
org.jfree.chart.block.AbstractBlock.toContentConstraint,100.0,41.666664,58.333336
org.jfree.chart.axis.DateAxis.refreshTicksVertical,67.92453,41.509434,26.415096
org.jfree.chart.plot.dial.DialValueIndicator.setAngle,100.0,50.0,50.0
org.jfree.chart.JFreeChart.getSubtitle,100.0,100.0,0.0
org.jfree.chart.plot.PiePlot.clearSectionPaints,66.66667,33.333336,33.333336
org.jfree.chart.annotations.TextAnnotation.setFont,100.0,33.333336,66.666664
org.jfree.chart.needle.PointerNeedle.clone,100.0,100.0,0.0
org.jfree.chart.JFreeChart.plotChanged,100.0,50.0,50.0
org.jfree.chart.plot.dial.DialCap.writeObject,100.0,25.0,75.0
org.jfree.chart.axis.AxisCollection.add,80.0,50.0,30.0
org.jfree.chart.labels.AbstractPieItemLabelGenerator.createItemArray,100.0,26.666668,73.33333
org.jfree.chart.renderer.xy.XYBarRenderer.<init>,100.0,23.076923,76.92308
org.jfree.chart.renderer.AbstractRenderer.setSeriesPositiveItemLabelPosition,100.0,75.0,25.0
org.jfree.chart.util.ObjectList.get,100.0,100.0,0.0
org.jfree.data.Range.shiftWithNoZeroCrossing,100.0,80.0,20.0
org.jfree.chart.renderer.Outlier.getRadius,100.0,100.0,0.0
org.jfree.chart.title.LegendTitle.setLegendItemGraphicLocation,100.0,100.0,0.0
org.jfree.chart.renderer.xy.StandardXYBarPainter.equals,80.0,60.000004,19.999996
org.jfree.chart.axis.DateTickMarkPosition.toString,100.0,100.0,0.0
org.jfree.data.xy.XYSeries.minIgnoreNaN,100.0,40.0,60.0
org.jfree.chart.renderer.AbstractRenderer.setAutoPopulateSeriesFillPaint,100.0,100.0,0.0
org.jfree.chart.renderer.xy.CandlestickRenderer.setDownPaint,100.0,50.0,50.0
org.jfree.chart.plot.SpiderWebPlot.setSeriesOutlineStroke,100.0,25.0,75.0
org.jfree.chart.plot.RingPlot.setSeparatorStroke,100.0,33.333336,66.666664
org.jfree.chart.annotations.XYLineAnnotation.<init>,90.0,60.000004,29.999996
org.jfree.chart.block.AbstractBlock.readObject,100.0,100.0,0.0
org.jfree.chart.JFreeChart.setBackgroundImageAlignment,100.0,66.66667,33.33333
org.jfree.data.xy.IntervalXYDelegate.getEndX,100.0,60.000004,39.999996
org.jfree.chart.plot.CombinedDomainXYPlot.getSubplots,100.0,100.0,0.0
org.jfree.chart.plot.XYPlot.addAnnotation,100.0,33.333336,66.666664
org.jfree.chart.plot.CompassPlot.setRoseHighlightPaint,100.0,33.333336,66.666664
org.jfree.chart.annotations.CategoryPointerAnnotation.equals,91.66667,91.66667,0.0
org.jfree.chart.urls.CustomPieURLGenerator.getURLCount,100.0,80.0,20.0
org.jfree.chart.axis.DateTickUnit.dateToString,100.0,100.0,0.0
org.jfree.data.statistics.DefaultStatisticalCategoryDataset.add,100.0,8.823529,91.17647
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.getLegendItemURLGenerator,100.0,100.0,0.0
org.jfree.chart.plot.FastScatterPlot.equals,84.375,84.375,0.0
org.jfree.chart.labels.BubbleXYItemLabelGenerator.<init>,100.0,42.857143,57.142857
